msisdn,tower_id,call_type,dest_nr,call_duration_sec,start_time
6519299483542,721,voice,6877300534919,1168,2024-01-01 01:18:40.099837
0776969686066,1718,voice,2721569899870,826,2024-01-01 01:17:44.309640
6926672306940,1530,video,3320523652851,799,2024-01-01 01:16:06.623713
3200839113179,739,video,1526853477477,880,2024-01-01 01:07:47.064822
8682607088213,738,video,0559684982612,927,2024-01-01 01:16:12.169598
9978598820846,1560,voice,6956251358887,881,2024-01-01 01:07:02.506428
9729731427983,1397,video,8711176678815,815,2024-01-01 01:17:12.549562
3328471646632,1399,video,0400362315073,922,2024-01-01 01:23:40.239941
6152782293519,1249,video,2233853017801,789,2024-01-01 01:07:59.561100
0005224099480,159,video,2547977409519,77,2024-01-01 01:18:15.255115
4643284289209,572,voice,5666396708174,516,2024-01-01 01:22:21.355201
8278589256925,613,voice,9013221031207,1580,2024-01-01 01:10:30.363312
4430952806607,149,video,2007340872290,1686,2024-01-01 01:13:57.913125
8535538458276,1800,video,4435502724899,114,2024-01-01 01:22:43.943309
4858235088334,1191,voice,3374605376617,899,2024-01-01 01:13:43.172080
1635463953365,91,voice,0172623994215,675,2024-01-01 01:17:37.824996
6665167600358,1325,voice,9672438620497,1566,2024-01-01 01:10:30.945096
9427045028486,497,video,7053036369196,79,2024-01-01 01:08:58.721293
8209993088359,836,voice,8440539605307,1488,2024-01-01 01:09:25.621523
5156578945331,1163,voice,7039547265833,256,2024-01-01 01:15:21.300622
7546354696217,559,video,8160432556457,223,2024-01-01 01:12:40.450987
9390907558896,837,video,6381049190545,833,2024-01-01 01:15:17.948412
5789913091597,1914,video,7627280567171,338,2024-01-01 01:18:40.834926
4182340029025,378,video,7019889441454,509,2024-01-01 01:23:09.658805
7365532626525,1905,voice,5314578957187,546,2024-01-01 01:15:22.039819
8472223254988,1730,voice,0553389533277,1143,2024-01-01 01:12:29.028043
8898075043058,1490,video,5607370331280,1587,2024-01-01 01:07:36.522557
3284334277972,433,video,2943422744431,793,2024-01-01 01:18:15.692183
9000678375082,133,video,1896150203035,908,2024-01-01 01:17:06.462334
3134008054962,255,voice,7493454324059,235,2024-01-01 01:14:10.965990
0772929523367,918,voice,3915485406829,1721,2024-01-01 01:14:47.036841
3837123678192,1054,video,8193147872849,78,2024-01-01 01:15:00.711423
8827480045719,956,video,5104966170897,292,2024-01-01 01:15:40.101257
5974304921870,1374,voice,4204688081478,743,2024-01-01 01:18:32.698244
4022660014652,935,voice,3402339985612,981,2024-01-01 01:14:21.606738
8400559867997,164,video,0095341012790,613,2024-01-01 01:12:13.621915
8829056294956,1531,voice,6309309516936,1432,2024-01-01 01:20:02.310611
9896612510517,1427,video,5583997856939,926,2024-01-01 01:14:19.815567
8795490259912,1999,voice,5249473070859,1254,2024-01-01 01:18:08.140034
6336157470133,1568,voice,4480553775711,1532,2024-01-01 01:16:24.552863
1712262412474,458,video,8518500150301,384,2024-01-01 01:08:51.571477
4910738976032,987,video,9537707606586,1548,2024-01-01 01:23:39.694034
6161708472587,1808,voice,0040040964358,216,2024-01-01 01:12:14.788217
3442509881391,361,voice,3628020272391,949,2024-01-01 01:19:07.467460
3767963181825,1982,video,8786896571230,1619,2024-01-01 01:09:05.942010
2839576383713,704,voice,0880264803143,461,2024-01-01 01:13:58.852024
8326594262157,1594,voice,1099014570874,584,2024-01-01 01:20:06.173938
8595215702442,304,video,1166162346523,1558,2024-01-01 01:15:44.694767
5993857799874,980,video,4898735950126,155,2024-01-01 01:13:47.638448
7260762219921,1924,voice,9454130082516,1696,2024-01-01 01:13:11.652444
6254446439475,1488,video,3273780053642,1225,2024-01-01 01:07:21.870499
8994636844973,192,video,6465881350333,1602,2024-01-01 01:08:03.544170
2905027071723,1418,video,1231166107019,311,2024-01-01 01:10:34.055165
1163651894626,1942,voice,5862743215365,1482,2024-01-01 01:16:02.894687
4973723492094,159,video,0244335561275,344,2024-01-01 01:14:21.382410
2780855759314,1032,video,0164732940122,13,2024-01-01 01:15:40.082554
5209502447770,763,video,2896370094209,1270,2024-01-01 01:18:28.889281
0098570571366,157,voice,9298050518274,1012,2024-01-01 01:14:22.768367
0118650732380,1892,video,9699246710705,1470,2024-01-01 01:08:00.957607
2069631558664,520,voice,1298962672011,236,2024-01-01 01:14:24.973213
0315106256594,741,voice,1072108225120,1103,2024-01-01 01:11:09.019667
2305419535032,1218,voice,0450681199369,577,2024-01-01 01:18:10.902478
3543539191792,1308,voice,4238266031137,1721,2024-01-01 01:22:14.187416
0689575277936,937,voice,0526114857746,1041,2024-01-01 01:14:41.999242
0402025783846,647,video,7084885259657,909,2024-01-01 01:18:29.441125
2057569849064,70,voice,5884261904057,1715,2024-01-01 01:15:12.996858
3362494615572,1045,voice,2523657330934,468,2024-01-01 01:12:20.952413
9861746496561,1706,voice,2192757659887,237,2024-01-01 01:07:36.069910
2465952956614,905,video,0699860822696,1402,2024-01-01 01:14:53.216442
8827903495578,1440,video,2965828338684,697,2024-01-01 01:07:03.213353
0888111054948,1220,video,1958321509986,742,2024-01-01 01:21:06.630990
3182387473086,366,video,9243599436489,1696,2024-01-01 01:11:21.929965
0012822801294,1874,video,6962389383220,532,2024-01-01 01:19:06.130910
3531509215105,1992,video,8696008938733,1184,2024-01-01 01:20:18.411820
6502426003364,1697,voice,6123283266335,117,2024-01-01 01:17:05.650609
6409088370188,34,video,0709128171970,195,2024-01-01 01:08:24.730038
8521493768443,703,voice,1234219880564,1541,2024-01-01 01:10:04.449208
4185557099235,908,voice,9377468875456,1388,2024-01-01 01:12:13.281012
4526676315157,1951,voice,6712811182358,1199,2024-01-01 01:12:57.015921
4138909968735,436,video,9380441240220,668,2024-01-01 01:07:33.101932
3335493865386,251,video,4018610774545,1371,2024-01-01 01:19:42.524035
5873404743327,1877,voice,8146898484120,181,2024-01-01 01:13:37.625240
4442436898883,1667,voice,0674180456838,821,2024-01-01 01:15:05.452408
4188448444711,567,video,5236982183545,113,2024-01-01 01:18:12.638151
3882399191700,1667,video,1592890737268,456,2024-01-01 01:17:38.626485
9197683040759,1766,video,4455344616091,402,2024-01-01 01:10:05.821950
6754769228670,30,video,4948457466207,1060,2024-01-01 01:18:16.640113
7354522496154,1972,voice,4927535618465,1633,2024-01-01 01:13:41.194204
4816988650040,951,video,3651697144730,1666,2024-01-01 01:13:20.199155
7455493755521,1330,voice,5198913477642,1087,2024-01-01 01:08:57.949445
0160524544766,1583,voice,6937444602367,204,2024-01-01 01:15:51.770200
8504014250244,1263,video,9778923654610,1377,2024-01-01 01:18:44.950312
1901471780911,1534,voice,8053899130997,1012,2024-01-01 01:08:43.188474
1775324384461,856,voice,0865285572803,434,2024-01-01 01:12:18.226117
1215541524957,1238,video,7271286992505,796,2024-01-01 01:19:52.992748
6176851243204,58,voice,1424239513409,835,2024-01-01 01:09:47.875308
3370091565871,700,voice,8731873556950,368,2024-01-01 01:23:16.875339
0831090095720,780,video,0954330723511,1249,2024-01-01 01:18:37.630277
1519278643751,1184,voice,1562562807478,523,2024-01-01 01:22:42.601774
8361946966496,1275,video,2288088797094,1193,2024-01-01 01:12:32.469365
4303956214486,250,voice,5359333546854,114,2024-01-01 01:08:41.134265
2835751947711,566,voice,7171636297922,1269,2024-01-01 01:21:01.435814
7977478587795,689,voice,5144958800618,1154,2024-01-01 01:17:14.122744
4662044827714,1908,video,0557022803137,962,2024-01-01 01:17:06.892822
8397242462142,649,voice,6779103083824,840,2024-01-01 01:21:00.534076
2408006675455,1939,video,9954740048102,822,2024-01-01 01:17:35.897559
2069946293183,1392,voice,8835818554061,346,2024-01-01 01:07:30.554864
6861343552874,511,voice,2411059819146,696,2024-01-01 01:15:25.186450
8744116669092,1568,voice,9167326120914,569,2024-01-01 01:07:32.270534
5215806261669,281,video,0784139110643,914,2024-01-01 01:15:00.993629
3052777011214,1750,voice,7387797215251,717,2024-01-01 01:14:12.659023
9708690929420,916,video,1680793412821,907,2024-01-01 01:22:45.981663
8275535977380,46,voice,6896933064712,609,2024-01-01 01:07:08.417711
5960419226374,578,voice,6642113843676,1308,2024-01-01 01:11:47.911798
0760750398950,1008,video,3286031089736,1058,2024-01-01 01:09:33.590447
0476764991713,5,voice,6596386200407,1773,2024-01-01 01:09:39.754620
9390069507761,95,video,0181121559492,285,2024-01-01 01:07:21.982576
1476903644473,478,voice,6503341894072,727,2024-01-01 01:17:16.048046
6407730126096,701,video,9305980931149,336,2024-01-01 01:10:48.095567
7218196298401,242,video,6613345650910,1204,2024-01-01 01:19:06.652215
8219844984923,1680,voice,7334990796503,158,2024-01-01 01:07:28.291581
3009626119358,288,video,0709520621686,588,2024-01-01 01:20:19.872854
5493795825725,424,video,1767715942040,1671,2024-01-01 01:20:19.627536
7538756242121,985,voice,6187993772380,80,2024-01-01 01:08:35.146583
9305117951391,1748,video,8871762600225,36,2024-01-01 01:08:56.189995
0066473804566,1371,voice,4825642822894,621,2024-01-01 01:19:04.051679
5626411836464,1880,video,9361956562950,986,2024-01-01 01:13:45.368462
9840160280044,1697,voice,3629144986206,451,2024-01-01 01:12:26.037456
1778433413903,1766,video,4038444034372,110,2024-01-01 01:17:59.162587
9593198302603,1489,video,9617228608972,275,2024-01-01 01:14:51.264223
6012310544635,1875,voice,1950829957056,1771,2024-01-01 01:15:13.934725
7906434830307,1693,voice,0893460304595,1427,2024-01-01 01:21:15.787573
8165504300588,384,video,2932423303841,748,2024-01-01 01:20:16.455084
3002328778454,1200,voice,0814482693354,1667,2024-01-01 01:16:58.177426
1845409101695,21,voice,6220258921033,634,2024-01-01 01:11:56.028813
9469066492136,1855,voice,7605750405292,570,2024-01-01 01:20:19.021636
1673971478527,1805,video,3295299911070,1229,2024-01-01 01:19:46.087395
0342630169917,436,video,9692639484267,1397,2024-01-01 01:08:41.240921
7655302745129,1388,voice,2486630694524,265,2024-01-01 01:11:32.896906
3719362189056,1900,video,5257247037702,1407,2024-01-01 01:14:08.676181
7056999667273,1518,voice,4642939427844,1084,2024-01-01 01:13:19.998796
9797215690817,397,voice,3930108852256,1076,2024-01-01 01:21:27.215119
4116327125686,489,voice,4994658448892,554,2024-01-01 01:12:29.178056
2482811254123,1147,video,0314312779191,1466,2024-01-01 01:18:13.313895
4145681289881,905,voice,7838366070458,1426,2024-01-01 01:17:01.702696
3687798363249,507,voice,2868978069544,1581,2024-01-01 01:11:42.488519
4491439776584,594,video,2348470279536,1365,2024-01-01 01:13:53.306996
6514626119660,875,voice,3007582378507,1407,2024-01-01 01:21:58.810433
2226899434620,796,video,7039103023168,141,2024-01-01 01:17:46.850114
2218588201824,697,voice,0327716391996,871,2024-01-01 01:16:46.319070
6318151819303,1718,voice,4514677203765,1530,2024-01-01 01:21:12.942506
4600797730204,1064,voice,3492419130797,1690,2024-01-01 01:15:34.703324
3745481648047,1234,voice,4514661411847,207,2024-01-01 01:21:14.679219
7253482842577,1731,video,2697655490237,1676,2024-01-01 01:14:12.849468
4756907398575,1670,video,2991724700792,1489,2024-01-01 01:08:08.174192
4703690667437,901,video,1711700772369,315,2024-01-01 01:16:21.885913
3767963181825,875,video,4286031776848,1586,2024-01-01 01:18:24.608107
3867647118726,1856,voice,0873430421398,55,2024-01-01 01:22:14.656181
8570704479947,442,video,0910295388386,1182,2024-01-01 01:11:44.555931
0941277158946,1088,video,9045047265617,1463,2024-01-01 01:18:36.348866
3479239771842,1884,voice,2171291823477,187,2024-01-01 01:21:05.134861
9448093924699,1362,video,6153661528530,1098,2024-01-01 01:21:10.379310
1943799459825,1144,video,5478898568029,1292,2024-01-01 01:19:09.186980
2028225672337,1866,voice,1066022137077,733,2024-01-01 01:09:18.730043
6822002796041,173,video,1175461917040,1495,2024-01-01 01:14:55.654307
2907389642601,1703,voice,8672692628317,168,2024-01-01 01:18:06.106637
7912469363690,511,video,5750130539971,145,2024-01-01 01:14:37.894000
1716931014661,1322,voice,0543397914455,1395,2024-01-01 01:21:42.888961
1617770812240,1282,video,2906992872256,1556,2024-01-01 01:20:44.110857
1908627829276,1301,video,9375737257513,1238,2024-01-01 01:17:38.020866
8813218209061,1113,voice,4157394266252,1148,2024-01-01 01:14:16.554950
8387424226494,810,voice,5842858870448,1344,2024-01-01 01:18:11.213604
9453304918782,281,video,2941816096683,429,2024-01-01 01:08:36.268477
0838584685781,861,video,0476648687924,640,2024-01-01 01:09:24.954360
2122296163568,205,voice,4002825301195,1735,2024-01-01 01:20:04.099140
6515322519033,1794,video,4736441825000,437,2024-01-01 01:13:51.216335
5275952370806,1546,voice,5365403934262,86,2024-01-01 01:14:48.781522
7515003197032,147,voice,7144648618573,1717,2024-01-01 01:11:31.546164
6261461397635,697,voice,5373830787150,1415,2024-01-01 01:22:35.468811
4787701588777,1378,video,3802069320449,898,2024-01-01 01:12:04.954949
5520450880899,1061,video,9131281681437,256,2024-01-01 01:22:05.282766
5493021091770,400,voice,9188490102519,304,2024-01-01 01:07:49.034333
8649091710677,352,video,9001651133070,413,2024-01-01 01:10:29.925298
6229760221904,1537,video,7659543475227,592,2024-01-01 01:08:00.928374
0216513180301,176,voice,8107004174119,421,2024-01-01 01:09:37.219386
6193878654406,79,video,1964442322055,1535,2024-01-01 01:11:40.030076
8260271717979,290,video,6450222048510,469,2024-01-01 01:08:59.452339
5380258549352,615,video,8796631636298,741,2024-01-01 01:14:12.843594
3759961494343,1589,voice,8995341435508,895,2024-01-01 01:07:32.446015
9667810244677,1542,video,5598583254231,270,2024-01-01 01:08:17.848971
4489688410706,1550,video,4534378144368,1331,2024-01-01 01:14:42.608543
8240985476292,1296,video,0074634027897,418,2024-01-01 01:17:20.056691
0699233071171,1383,video,9213200506912,2,2024-01-01 01:07:33.021271
6635251723305,344,video,5182960796540,279,2024-01-01 01:09:07.489144
3446980533439,1723,voice,8163992927458,1012,2024-01-01 01:09:43.246348
7049759395135,27,video,6690260194335,1004,2024-01-01 01:21:59.004911
3850039183516,1755,video,9752233585293,1428,2024-01-01 01:21:08.429770
1649270144286,911,voice,0146261127978,1140,2024-01-01 01:22:31.233911
2938009414962,1958,video,0564122171907,570,2024-01-01 01:22:49.636003
3209090979288,949,voice,1025160234041,562,2024-01-01 01:14:06.393125
1676953922543,151,voice,1764043515516,1036,2024-01-01 01:20:33.144073
6747936678389,1085,video,0768295245727,677,2024-01-01 01:07:43.695263
5849260905094,574,video,4729251997422,1362,2024-01-01 01:18:48.035828
5176161009051,1940,video,2762079701581,70,2024-01-01 01:11:05.780271
4201077333781,1449,voice,4069691444135,1367,2024-01-01 01:22:26.809824
7733784098539,838,video,7239421473782,237,2024-01-01 01:19:36.511746
9120882214111,726,video,9675374807685,81,2024-01-01 01:16:34.237145
1106780068353,1640,video,6068417231119,1747,2024-01-01 01:23:11.377914
1071267150215,186,video,8079038587893,123,2024-01-01 01:23:29.505468
8231185749430,1945,video,4527260196743,540,2024-01-01 01:14:45.144168
7838686158963,790,voice,7104141208492,1758,2024-01-01 01:17:59.691548
8666529837466,1625,video,8344975916290,1295,2024-01-01 01:23:26.511353
7921765644351,1537,voice,7541963100262,268,2024-01-01 01:11:33.853522
1416676850222,260,video,2386075231304,1745,2024-01-01 01:14:55.370415
7387598031696,567,video,7453865307166,1081,2024-01-01 01:16:07.932688
8491852180924,1257,video,2788991186621,305,2024-01-01 01:14:40.526235
6312939747554,1567,voice,3375666728236,770,2024-01-01 01:07:49.194410
4782598764842,894,voice,1298720302886,974,2024-01-01 01:09:54.092969
5279159310978,531,video,3393190095774,197,2024-01-01 01:16:44.979591
2256981226879,515,voice,4454935166074,79,2024-01-01 01:15:32.191185
0725787773735,1094,video,2619706259339,370,2024-01-01 01:11:54.748701
2543927781421,1260,voice,0752615481541,674,2024-01-01 01:07:00.944561
3897539391051,651,voice,2779810988329,570,2024-01-01 01:12:11.597986
3915161669364,368,voice,9858798330012,23,2024-01-01 01:12:38.397546
5195090720097,1747,video,8510821780167,582,2024-01-01 01:10:09.136141
4565157141783,28,video,8363444476662,108,2024-01-01 01:21:51.766590
9869234758470,365,video,8759545660006,1446,2024-01-01 01:14:31.496306
3689397827879,1834,video,9975205519564,516,2024-01-01 01:23:35.584029
7654663568671,1879,video,5676734333476,1258,2024-01-01 01:20:53.338579
0627711107846,1699,video,8275126835593,1231,2024-01-01 01:23:13.273378
8639084407680,762,voice,0683859190962,167,2024-01-01 01:12:37.870129
7719960342389,705,video,3517835741495,959,2024-01-01 01:07:17.808101
5804490806091,1723,voice,3122158931588,1504,2024-01-01 01:15:55.277808
9323795092241,465,voice,2534378577920,1434,2024-01-01 01:23:19.282462
7324185811583,1325,voice,7233101851874,1608,2024-01-01 01:07:18.795952
3404263801966,922,video,4482327108945,635,2024-01-01 01:07:22.087096
0568439604588,164,video,4173271843501,108,2024-01-01 01:20:57.511467
4622017939500,562,video,7435380925087,1544,2024-01-01 01:07:06.307189
9299921665732,1449,video,1777225387666,677,2024-01-01 01:14:19.912667
1478017154351,996,voice,7835207746047,1303,2024-01-01 01:15:25.595330
7884950864964,1522,voice,4120418984498,444,2024-01-01 01:14:32.978325
4466130680046,1270,video,7970214632677,117,2024-01-01 01:19:39.472919
8166083396727,1879,voice,2335787491872,524,2024-01-01 01:16:42.078226
9197295133903,1963,video,0064057075567,1420,2024-01-01 01:22:04.086261
2519064212608,1093,voice,4929596384535,557,2024-01-01 01:17:49.901958
2322298386467,1691,video,3290718090912,83,2024-01-01 01:14:11.717640
9667860102131,1701,voice,0861604555880,253,2024-01-01 01:15:06.512129
1516579011512,1957,voice,0190278457919,1050,2024-01-01 01:12:15.700356
1981310804113,973,voice,1047878810167,302,2024-01-01 01:18:44.478612
3873782079305,999,video,4962689596634,842,2024-01-01 01:16:20.790173
5199030337807,87,voice,0058271610740,5,2024-01-01 01:10:47.696641
2844091495162,1266,voice,7367116060079,1017,2024-01-01 01:23:36.062312
2701966292370,1103,voice,7067719101275,816,2024-01-01 01:09:54.074665
7492329996079,1972,voice,3330359471284,1537,2024-01-01 01:16:24.058963
7755564773382,1155,video,4361760176884,698,2024-01-01 01:10:19.348953
9700251992848,940,voice,8243502846753,957,2024-01-01 01:22:18.295110
9035183705014,581,video,3558951828008,526,2024-01-01 01:16:30.699064
2633529313977,666,voice,8780741600515,11,2024-01-01 01:10:02.437375
1717867804711,1521,video,4440802907899,783,2024-01-01 01:07:09.159709
6863803171447,617,video,9277647079071,1682,2024-01-01 01:14:03.487887
0332909239897,808,voice,9680964841209,454,2024-01-01 01:16:46.687607
5537531329277,1273,video,7345388303976,584,2024-01-01 01:11:43.317268
7587942382547,944,voice,7813926125246,235,2024-01-01 01:18:27.725899
3978778186478,551,video,9542367470841,181,2024-01-01 01:20:50.452751
6149381071504,634,video,1243914028089,1175,2024-01-01 01:18:42.250339
5718574878501,68,video,6055609879627,1499,2024-01-01 01:23:05.024081
3445761644348,1670,voice,2537527402435,521,2024-01-01 01:09:01.515765
8553065439550,529,video,1482704336802,1187,2024-01-01 01:18:12.596757
2449522013718,251,video,3859803321725,725,2024-01-01 01:18:05.555310
9574639341254,802,video,5920306854116,410,2024-01-01 01:19:32.423571
8763588006176,114,video,9160820817494,582,2024-01-01 01:10:15.173920
5991679996517,1199,voice,6472863879301,1772,2024-01-01 01:15:01.770748
1044333460620,420,voice,0527937987096,1210,2024-01-01 01:18:36.696831
9646333233621,706,voice,2034507388674,1662,2024-01-01 01:20:26.926333
4864838314693,1461,video,4570977913085,1396,2024-01-01 01:15:22.210878
9389014913789,1269,voice,4115804310213,1742,2024-01-01 01:11:31.211380
2911393302981,1784,video,1329635885586,592,2024-01-01 01:16:40.471940
1142058446052,1905,video,6561219652226,1070,2024-01-01 01:20:48.896566
6418320093610,1224,video,7777972134405,1690,2024-01-01 01:19:15.952417
4283400663086,543,voice,9028881933510,1728,2024-01-01 01:21:12.642592
8620290461896,635,voice,7168453987867,1491,2024-01-01 01:14:53.444646
4989967272528,326,video,6834801686151,1652,2024-01-01 01:16:37.977892
6651852399633,969,voice,5747690825291,455,2024-01-01 01:16:43.397337
9567207074415,1550,video,4480372816500,441,2024-01-01 01:18:17.319738
0080055181811,713,voice,3399076290628,993,2024-01-01 01:19:06.138441
3584852589249,83,voice,3915485406829,183,2024-01-01 01:12:46.077005
0370236449387,942,video,1366088474630,1402,2024-01-01 01:11:32.660336
1279825289928,1256,voice,5404918852639,1697,2024-01-01 01:15:40.929475
7027631718935,1035,video,8662047641164,745,2024-01-01 01:08:20.338500
5859855392382,581,video,6596969319586,579,2024-01-01 01:23:27.858518
9406938533381,1018,video,7136089285265,1210,2024-01-01 01:07:44.493729
1606630600184,1481,video,7366092486930,266,2024-01-01 01:09:28.306314
3473934976808,537,video,4134757235733,854,2024-01-01 01:16:35.191582
8846150528186,25,voice,5939787802639,5,2024-01-01 01:14:58.848916
7563185541312,659,video,1872905975142,685,2024-01-01 01:15:57.369011
7227590014025,1483,video,1379558549940,598,2024-01-01 01:22:45.122658
7808890602067,1980,video,9384484223960,1189,2024-01-01 01:10:53.660655
1777299780233,1794,voice,7156827078144,1491,2024-01-01 01:12:20.926669
4006676706562,1634,voice,5968166607217,166,2024-01-01 01:17:00.274576
7958300110315,1795,video,9614267294961,1748,2024-01-01 01:09:26.399534
5570121886947,143,video,1970531305809,945,2024-01-01 01:11:01.714966
7719715368093,837,video,5857055306243,764,2024-01-01 01:16:43.072179
2815935225322,385,video,5545432438162,331,2024-01-01 01:15:17.273398
4446358198502,1830,voice,5468870667671,765,2024-01-01 01:20:02.965085
7880913482166,1162,video,6838097611608,384,2024-01-01 01:22:36.206704
7560934622333,1926,voice,1190733869379,832,2024-01-01 01:17:09.426709
0309219108677,255,voice,6991348395227,119,2024-01-01 01:21:14.836387
1443241964895,36,video,3002441208175,223,2024-01-01 01:19:08.391749
6417569616261,1223,voice,7204084495652,1176,2024-01-01 01:23:37.054557
3688738946399,1724,video,9159291329602,258,2024-01-01 01:17:38.434393
7663799450620,992,voice,6652241471866,1187,2024-01-01 01:17:55.085626
2526605264281,1023,video,5938474581437,1001,2024-01-01 01:23:33.734407
0948905296504,26,video,5235402492033,1792,2024-01-01 01:07:07.976735
2765528268080,951,video,4673252901718,1264,2024-01-01 01:18:12.690859
8817016603341,466,video,6198300735108,800,2024-01-01 01:14:17.420124
0203724132231,431,video,6455621254095,318,2024-01-01 01:10:36.809734
2629930811725,223,video,0756557731353,447,2024-01-01 01:11:36.434788
8623517244878,1617,voice,6981837776293,828,2024-01-01 01:14:31.594882
5394931256591,821,video,0043895988648,927,2024-01-01 01:22:11.945914
6099480948536,1835,video,9169883462217,963,2024-01-01 01:09:20.164424
4782402267209,1132,video,5847457047514,605,2024-01-01 01:14:27.921574
9366417803475,1247,video,5769554078043,912,2024-01-01 01:07:20.621559
8801235493586,1027,voice,5111108621180,1076,2024-01-01 01:17:29.965834
2769722552821,1404,voice,7708454397815,508,2024-01-01 01:13:16.046801
5695870734282,290,voice,0140517401049,971,2024-01-01 01:10:37.522270
5523107615543,201,voice,9460647930300,1443,2024-01-01 01:07:14.642009
7873107582551,1252,voice,1951799673481,402,2024-01-01 01:07:00.760510
1918215213457,803,video,2198404738521,1778,2024-01-01 01:23:17.332714
4290108725196,1058,video,3738372165958,34,2024-01-01 01:08:27.283906
9738998001297,1622,voice,4842685161324,1183,2024-01-01 01:20:30.331492
8520332906531,1853,video,4522215954718,1675,2024-01-01 01:19:28.817173
4276265485111,1015,video,5994728181074,811,2024-01-01 01:07:23.373338
2666980439137,416,video,9143177684534,1739,2024-01-01 01:15:46.330490
9079187229727,951,voice,7632562020688,1385,2024-01-01 01:13:59.348261
4693444773141,635,voice,8332427648753,929,2024-01-01 01:21:52.673691
3276109647086,681,voice,4415978512716,1444,2024-01-01 01:17:54.557367
9110865825344,1408,voice,8482548156368,833,2024-01-01 01:10:14.807026
9337315627539,728,video,4867605297887,217,2024-01-01 01:08:12.378635
1800856195646,727,voice,8574940014224,704,2024-01-01 01:23:19.132658
3965251455984,1553,voice,5346815534713,1659,2024-01-01 01:15:48.807230
9052611295573,1666,video,4267012203369,935,2024-01-01 01:15:24.250710
0288784920735,356,voice,9640204089183,257,2024-01-01 01:14:18.969667
8040518946622,323,video,5590249797308,597,2024-01-01 01:13:30.663309
2164850144882,552,voice,5793302587053,284,2024-01-01 01:07:45.084050
4818306642287,1192,video,7911982830172,1427,2024-01-01 01:09:31.666865
4151062056677,691,video,4991723851987,170,2024-01-01 01:15:19.932229
1242734217881,104,video,5780509989979,165,2024-01-01 01:23:38.619949
6352632273541,898,voice,2566774319689,602,2024-01-01 01:08:45.480406
3208129630985,1196,voice,4370960330404,275,2024-01-01 01:16:17.783377
0098690057803,335,video,9738869321568,280,2024-01-01 01:18:57.990012
2654056619925,1983,voice,2004280149861,914,2024-01-01 01:10:53.856009
5333063234092,785,voice,4679651575489,1225,2024-01-01 01:10:25.781633
1014999862957,1512,voice,1234970460090,1779,2024-01-01 01:14:39.041543
4539387179178,1447,voice,1865081905207,1780,2024-01-01 01:20:40.248387
7859967844620,1747,video,0731037160310,1506,2024-01-01 01:16:41.157650
0207665124625,1410,voice,1706883930754,1430,2024-01-01 01:14:06.757593
5917711510007,1915,voice,1049513747587,1085,2024-01-01 01:09:43.394513
0752290474709,1402,video,8949007065336,281,2024-01-01 01:07:51.210447
2113831920358,1048,voice,5747891486191,1489,2024-01-01 01:17:04.316953
8253732948636,285,voice,0900003103577,1605,2024-01-01 01:19:32.046168
2079731983277,951,video,0885605823179,1062,2024-01-01 01:07:56.823249
3381752059593,1485,voice,7482999681338,1157,2024-01-01 01:11:28.670770
7360366862668,668,voice,6166804958279,435,2024-01-01 01:17:02.065033
5826825505315,1742,video,1448188161791,794,2024-01-01 01:09:30.356604
6385131751942,83,voice,4835491968675,1537,2024-01-01 01:15:58.204308
