msisdn,tower_id,call_type,dest_nr,call_duration_sec,start_time
3090479217945,1503,video,3406037096123,1791,2024-01-01 00:34:55.595662
3806815319239,1013,voice,9268179878604,1596,2024-01-01 00:38:01.485411
5922359014826,975,video,2084678833751,959,2024-01-01 00:41:51.483624
6188075617871,1961,video,9712730139494,973,2024-01-01 00:36:13.522680
6686963041755,1765,voice,1585397502237,49,2024-01-01 00:48:40.765623
6625548828970,134,voice,4647183799329,296,2024-01-01 00:39:53.935737
2064716158241,237,video,2172099426445,744,2024-01-01 00:43:50.396312
2540186523604,1087,video,4598028775883,1287,2024-01-01 00:49:51.975265
0738553285094,58,voice,3243326746897,8,2024-01-01 00:41:34.622863
7454371710760,963,video,2913439199058,1307,2024-01-01 00:46:09.533777
7720246647068,125,video,0758169450088,1669,2024-01-01 00:40:35.548157
8327326722322,1651,voice,5211573003718,1488,2024-01-01 00:35:07.811181
4631253997178,8,video,7757789512392,836,2024-01-01 00:43:04.138876
4073304947909,1753,voice,5250341956078,1535,2024-01-01 00:35:44.507426
4269915126232,1291,video,8016438566323,535,2024-01-01 00:34:15.884247
9840564999065,462,voice,0762371367737,172,2024-01-01 00:38:46.843581
0244546665056,1423,voice,4894576666426,797,2024-01-01 00:34:34.958393
4623747363549,1789,voice,9241661488862,233,2024-01-01 00:46:12.416737
8859384125511,1691,video,9756875401451,1322,2024-01-01 00:42:20.429781
0384407283299,948,voice,2413374731165,1168,2024-01-01 00:42:43.041472
1917879513611,1977,video,6932443112181,1592,2024-01-01 00:48:12.219803
1147694742550,550,video,9335154126933,1412,2024-01-01 00:38:15.037772
6139571379536,289,video,8213260357776,744,2024-01-01 00:40:46.852197
5441390184045,905,voice,1067125296622,759,2024-01-01 00:39:31.420642
4433218208385,1916,video,5254770213422,1694,2024-01-01 00:48:14.120543
3880275584484,787,video,8984738452179,1574,2024-01-01 00:46:40.484894
0229387057719,1271,voice,6332823446311,696,2024-01-01 00:35:05.922850
2293177702585,1458,video,1688637560065,40,2024-01-01 00:37:27.654260
1062104152073,1553,voice,8729551603575,1090,2024-01-01 00:42:16.914171
8764892642276,1660,video,5836972870063,41,2024-01-01 00:43:11.427593
0701006593905,1399,video,5551961386103,215,2024-01-01 00:39:18.471513
2700749871870,870,video,6654214480914,1230,2024-01-01 00:42:37.620086
1732142425291,1773,video,2545314181304,306,2024-01-01 00:48:42.902732
2347875432350,1585,voice,3851170287503,136,2024-01-01 00:35:07.335770
0873069115147,552,voice,8829548427393,31,2024-01-01 00:41:20.897953
6673424599638,607,video,2296120989116,37,2024-01-01 00:33:47.593370
0244546665056,1324,voice,8791416010583,1035,2024-01-01 00:42:36.500597
0270354020743,1286,video,0117134961255,1422,2024-01-01 00:39:58.244188
0660463691186,308,voice,3513053291182,1592,2024-01-01 00:36:37.998179
2503006223093,18,video,6806317334786,1730,2024-01-01 00:43:30.794482
5068289690374,1464,video,2187562661453,1504,2024-01-01 00:44:59.916894
9736167499402,683,video,5386132916354,1761,2024-01-01 00:38:37.329641
9266237777770,1692,voice,9537163473136,1179,2024-01-01 00:35:36.342724
2514875887197,413,voice,8780124565930,12,2024-01-01 00:44:31.399173
2856270613883,991,voice,2037284789787,866,2024-01-01 00:36:42.857203
0179743567239,1391,video,3011238623550,1380,2024-01-01 00:35:34.078164
6266012656428,310,voice,7714513671131,1397,2024-01-01 00:42:20.881542
0889739131834,1647,video,3482038406867,1706,2024-01-01 00:49:37.174180
0450436169613,1211,video,5746514581357,283,2024-01-01 00:37:54.488338
5950452733958,932,video,1373949888553,1554,2024-01-01 00:39:36.582421
1414007414672,1362,voice,2940845282598,685,2024-01-01 00:44:50.623963
3473724902930,577,video,3441504667999,1158,2024-01-01 00:44:23.848433
0482762103332,1964,voice,1604485373983,431,2024-01-01 00:38:33.086093
0133624125331,254,voice,0132241221485,595,2024-01-01 00:44:37.889961
0790457795628,810,voice,1938573365615,316,2024-01-01 00:44:28.423527
0528758168048,616,voice,3935362985250,1392,2024-01-01 00:46:13.857649
5629061404349,599,voice,4255545125580,1216,2024-01-01 00:45:06.922142
9231209200100,1624,voice,9002856955042,1031,2024-01-01 00:36:32.986943
2673682700729,630,video,7702205402898,1156,2024-01-01 00:50:04.489538
1834958702747,813,video,1202042555613,335,2024-01-01 00:37:42.911973
3534200849004,650,video,2337048786987,1711,2024-01-01 00:46:37.037419
2782944221432,1166,voice,5588768960959,975,2024-01-01 00:35:46.106153
6305146361353,1391,voice,8112626566833,583,2024-01-01 00:44:42.654797
6711489128832,1091,video,2409742624029,1775,2024-01-01 00:38:11.794367
5177130892652,1938,video,9735591276583,383,2024-01-01 00:44:33.554260
2745063340944,1774,video,8135657499082,819,2024-01-01 00:43:55.424593
1621526256019,782,voice,7120432256322,411,2024-01-01 00:41:36.234264
8998225014411,1303,voice,9371909922094,1721,2024-01-01 00:33:36.457734
4952742855945,734,voice,7463285859702,1050,2024-01-01 00:45:15.593451
2113054587697,1378,video,6989925293422,833,2024-01-01 00:37:18.883171
0389754648676,784,video,4863472394395,1731,2024-01-01 00:39:00.619073
7362597555477,1404,video,5799573577472,221,2024-01-01 00:42:33.294425
1458417367919,1994,video,9567806318856,378,2024-01-01 00:44:07.499754
7756902700848,1287,video,9371786112885,597,2024-01-01 00:34:13.979177
5683237735327,1248,voice,3108076275701,254,2024-01-01 00:49:33.191198
1227670707681,1622,video,4472707537249,789,2024-01-01 00:45:10.768504
0956625861221,1665,voice,2537619506189,710,2024-01-01 00:34:49.600579
5292641393974,1640,video,8198671126211,144,2024-01-01 00:42:15.349582
8880619621516,1233,video,4086382164707,1081,2024-01-01 00:38:18.503492
7185827658636,205,voice,2677517622884,741,2024-01-01 00:42:42.834734
1931239063506,372,video,4896472337800,125,2024-01-01 00:41:00.055334
8279378914296,1983,voice,9216818088649,1143,2024-01-01 00:40:10.361186
6714826557088,1961,voice,2581044926169,642,2024-01-01 00:35:48.950936
3070711500091,1827,video,7020231744611,388,2024-01-01 00:38:22.369458
2534258024873,730,voice,4943449524223,854,2024-01-01 00:40:30.594488
5778321270635,471,video,0930570483496,1590,2024-01-01 00:35:19.228639
7162121960152,272,voice,6798898989014,364,2024-01-01 00:49:59.450548
4222624189525,1414,voice,3258586183153,1040,2024-01-01 00:42:43.514274
5189835616979,607,voice,1602078504484,1341,2024-01-01 00:35:56.191838
2618957252333,1863,voice,3516678398251,1486,2024-01-01 00:45:09.189479
8753611657444,1173,voice,4600607549646,1482,2024-01-01 00:47:42.713523
7857166579562,144,voice,0419610564705,1743,2024-01-01 00:36:19.656078
9019121748211,1132,voice,8421254465666,439,2024-01-01 00:46:40.706543
0078889958534,141,video,1292381244251,1734,2024-01-01 00:37:28.267613
4124771680672,369,video,6832591758353,19,2024-01-01 00:41:07.329736
0851301171983,624,voice,9092666097365,567,2024-01-01 00:48:56.295441
1442169090434,222,video,0771560176581,932,2024-01-01 00:42:47.292201
7336073492956,1772,voice,2308770221515,356,2024-01-01 00:49:20.399524
7911029235549,176,voice,1916436692835,1288,2024-01-01 00:38:01.378984
1954041597952,599,video,6388296400069,31,2024-01-01 00:39:45.533071
5575729607148,1965,video,9385442681743,1401,2024-01-01 00:43:57.129174
4996815315716,1372,video,5373247640032,669,2024-01-01 00:40:50.266701
7486869377742,783,voice,7981829407254,1732,2024-01-01 00:40:23.597999
6279025055560,251,video,4386761562850,1087,2024-01-01 00:45:07.489798
9364956214775,1819,voice,5622919938102,466,2024-01-01 00:43:31.425613
0463886981386,1491,voice,5728044387054,1018,2024-01-01 00:42:52.702483
8616278489537,1828,voice,3897236851595,472,2024-01-01 00:39:43.078850
2894529846197,641,voice,6350768847479,787,2024-01-01 00:41:35.791536
4246986690399,348,video,3672117705157,401,2024-01-01 00:41:56.772292
3001491980558,990,voice,3881214793415,309,2024-01-01 00:50:10.869862
7973125922844,1730,voice,5085162103024,1630,2024-01-01 00:34:22.063971
9902157115002,114,video,8067150396172,1676,2024-01-01 00:45:55.441151
9845458381747,303,video,8138642363096,80,2024-01-01 00:42:52.054119
1843256274059,1412,video,3245372307624,1643,2024-01-01 00:44:43.090975
9387411978999,78,video,8615575655441,961,2024-01-01 00:45:18.797810
5934417618936,296,video,3356887357120,1605,2024-01-01 00:44:08.696503
4032899433288,36,voice,6120140593068,665,2024-01-01 00:37:14.589366
7877232164141,1032,voice,2843216533401,915,2024-01-01 00:33:43.525578
6970004136780,2000,video,8243809486594,344,2024-01-01 00:43:22.491349
6303682399635,1763,voice,0677165248439,767,2024-01-01 00:49:24.471019
9802666665969,191,voice,7564396981707,418,2024-01-01 00:36:25.595472
8425633621288,1681,video,8190578711574,176,2024-01-01 00:35:46.362502
7763941314349,171,voice,2727237142272,1744,2024-01-01 00:45:06.333320
8831825239646,1670,video,4212068064984,133,2024-01-01 00:43:10.026924
4121080887952,888,voice,1167345860203,1370,2024-01-01 00:43:09.225038
6248904346951,1008,video,6949684340918,1339,2024-01-01 00:45:56.583686
7033288651126,843,voice,4843285879307,873,2024-01-01 00:43:42.726786
6892541199162,1014,voice,3397249332463,1419,2024-01-01 00:45:27.504527
2387108819075,133,voice,0023111465589,1627,2024-01-01 00:38:40.431788
5267505838668,645,video,3740670640811,1232,2024-01-01 00:40:36.187085
5065891415703,1430,video,7038833617261,1304,2024-01-01 00:39:43.047423
5797086908063,1557,video,5927836998764,996,2024-01-01 00:46:00.947245
3347721722407,241,voice,1454826360371,729,2024-01-01 00:49:24.690854
0629776084946,61,voice,1296735162744,1502,2024-01-01 00:44:50.379453
2788584725830,770,video,4032548906459,1132,2024-01-01 00:36:37.715581
7135914546107,199,video,4481738350019,446,2024-01-01 00:34:18.208574
5875247868170,1866,video,3484574954866,1141,2024-01-01 00:42:19.383086
2807816036299,1829,video,8027959551569,1485,2024-01-01 00:40:52.423973
2286619911230,1929,voice,8266280580279,594,2024-01-01 00:38:58.581449
9541350813923,544,video,5374045856064,813,2024-01-01 00:45:29.339830
4416862262154,428,voice,3553752226543,1500,2024-01-01 00:37:38.966009
1483038167422,982,voice,8293140058148,815,2024-01-01 00:40:19.826652
5823061860894,258,voice,0955329009349,1072,2024-01-01 00:46:37.466782
0446418492308,1323,video,8884213028236,544,2024-01-01 00:43:21.681032
9985317733976,1030,video,1163359513889,1050,2024-01-01 00:37:07.069638
5012722294847,1912,video,7408902029810,1644,2024-01-01 00:37:21.231517
4739779995598,240,video,9475560089197,715,2024-01-01 00:41:58.456579
9642956373297,501,voice,6428931077718,186,2024-01-01 00:39:53.251457
1213140678358,1019,video,7165764090042,239,2024-01-01 00:38:27.637110
5830359858416,746,voice,3883357934494,976,2024-01-01 00:41:58.388431
2581613821515,1554,voice,1621635037783,1542,2024-01-01 00:42:36.707589
6412800582916,1380,voice,4298055782406,1455,2024-01-01 00:38:55.843204
7353940894801,1827,voice,6335980933963,1346,2024-01-01 00:37:49.472190
3775659055675,387,voice,4346893977920,607,2024-01-01 00:40:02.787747
3920692441509,223,video,4831414020678,1557,2024-01-01 00:43:53.156117
1448560058045,1789,video,0638095887746,322,2024-01-01 00:44:24.843156
9193283591101,266,voice,6616970205546,559,2024-01-01 00:49:36.353997
3068599256851,542,voice,8448260409764,1536,2024-01-01 00:42:45.551150
9055995794704,985,video,5207241060810,1478,2024-01-01 00:42:51.799872
0131202690560,1460,voice,1543663694860,601,2024-01-01 00:38:01.711727
7802877683230,552,video,7706897526646,319,2024-01-01 00:39:11.913972
9520524819622,626,voice,6131768658697,1715,2024-01-01 00:49:44.279788
4631929569213,1132,voice,3519816626573,1475,2024-01-01 00:40:20.228960
9587637465115,717,video,3839086042907,4,2024-01-01 00:34:34.483291
7543569186101,1430,video,4261550780054,1648,2024-01-01 00:49:33.843149
7841606844601,694,voice,6477688726670,55,2024-01-01 00:49:32.715091
3496141025655,185,voice,7902782951533,277,2024-01-01 00:48:39.253924
4428870090780,453,video,7612372973554,148,2024-01-01 00:46:53.094356
8067138900297,703,voice,1360168624788,435,2024-01-01 00:35:19.641979
4739159784868,952,video,3227596779065,229,2024-01-01 00:44:35.427194
3051463161355,1334,voice,2736839558532,8,2024-01-01 00:43:46.608081
9672869648154,1880,video,7748284813786,1161,2024-01-01 00:45:57.941647
4265595558511,1591,voice,3849291917183,558,2024-01-01 00:44:18.978979
1862428002728,75,voice,4557569701406,413,2024-01-01 00:35:45.663749
8428014715407,1875,voice,6516195317939,1743,2024-01-01 00:36:58.981517
7805745220336,545,video,5445261832279,800,2024-01-01 00:35:07.013036
5280301399603,611,video,1597694199490,598,2024-01-01 00:34:05.353628
2345129088499,1042,video,6650301343406,997,2024-01-01 00:40:13.124827
7558040925024,1918,video,8105631045950,625,2024-01-01 00:41:47.496166
1273071721298,1767,video,8505178830213,1479,2024-01-01 00:38:19.447911
1073390796152,772,voice,6152552533738,1738,2024-01-01 00:34:19.509149
8551960625387,1784,voice,0966443981697,1793,2024-01-01 00:48:43.293814
5123733726213,1090,voice,3448764139706,54,2024-01-01 00:37:22.199242
0632294260321,1648,voice,8689689345542,1111,2024-01-01 00:41:59.706629
8569604079256,106,video,1988500266586,1315,2024-01-01 00:39:35.727391
8139342033417,932,video,7709377623183,463,2024-01-01 00:44:27.821878
2750619597851,650,voice,3814185627508,257,2024-01-01 00:35:28.389897
3659148774655,315,video,3181492814122,346,2024-01-01 00:45:23.124280
3712848494196,1524,video,9912327293824,573,2024-01-01 00:45:04.930711
8317658993005,671,video,2491193107387,548,2024-01-01 00:46:19.313329
5433717642353,1494,video,5460209475706,72,2024-01-01 00:47:50.444466
8587104596167,412,voice,0511545636456,1771,2024-01-01 00:41:46.402704
5564772641984,36,video,8228498302995,439,2024-01-01 00:38:00.938304
1797533564169,1567,voice,4704893777386,1678,2024-01-01 00:50:09.084017
4059527964241,42,voice,6898395937179,435,2024-01-01 00:40:17.034763
1331926252098,1927,video,7973807532764,1354,2024-01-01 00:39:29.067481
2061754543621,761,voice,5775732781793,383,2024-01-01 00:34:53.943558
4194855042171,416,video,2837794519397,756,2024-01-01 00:47:02.581723
1711221195703,1977,video,9148111117932,271,2024-01-01 00:49:40.356599
5518073260318,75,video,7144630531422,659,2024-01-01 00:38:40.983447
2574392414080,1270,video,2446001777295,1189,2024-01-01 00:43:42.022529
2751744558462,137,voice,0314414558793,1473,2024-01-01 00:34:13.508866
9031267673897,1444,voice,8020052237162,857,2024-01-01 00:42:05.991309
0916840814521,646,video,2274498312671,1152,2024-01-01 00:40:00.004310
8631960315023,356,voice,2067655918896,799,2024-01-01 00:42:46.184303
9361824868508,255,video,1169787780060,728,2024-01-01 00:48:00.528417
8137272597229,339,video,8457146729552,729,2024-01-01 00:39:11.639512
1958978583729,443,voice,0049949759426,1260,2024-01-01 00:48:14.988779
0277841975355,315,video,4657441584288,175,2024-01-01 00:42:52.304330
5398502798216,1311,video,3184621739972,1497,2024-01-01 00:39:07.031626
2837669344299,479,video,4031306022239,1756,2024-01-01 00:41:01.455664
3466484499908,404,voice,7216812493771,614,2024-01-01 00:34:59.034111
8459434378252,1723,voice,2984659536995,979,2024-01-01 00:41:45.191374
2434128728296,1294,voice,3061860350356,1549,2024-01-01 00:49:07.090059
3588093782713,830,voice,0119536596144,185,2024-01-01 00:40:06.186258
1562442818303,696,voice,6160203756659,271,2024-01-01 00:42:16.124306
2649192697461,1459,voice,2450674078466,235,2024-01-01 00:35:08.032503
4931048781974,375,video,5408277006299,242,2024-01-01 00:34:03.024634
6453781651586,1151,video,0022734097497,1536,2024-01-01 00:50:02.519499
6574783763323,1966,video,7795618732762,1123,2024-01-01 00:39:25.619333
3454043758292,546,voice,8328797981191,140,2024-01-01 00:39:35.134417
5972532478183,1796,voice,9127096479097,298,2024-01-01 00:35:19.080235
1236704629209,1591,voice,7101655347195,1339,2024-01-01 00:41:45.160386
