msisdn,tower_id,call_type,dest_nr,call_duration_sec,start_time
8199239536960,904,video,5426649958151,1417,2024-01-01 00:27:11.728521
9548573383546,1054,voice,2485012427994,509,2024-01-01 00:33:08.465083
9870933258399,901,video,6006798389115,1008,2024-01-01 00:33:20.457267
6660031648638,605,voice,2175328371905,1644,2024-01-01 00:22:57.508481
9474138383477,1167,voice,2469003282800,1542,2024-01-01 00:24:36.604515
4350853805419,165,voice,3869273150333,928,2024-01-01 00:21:59.271508
1956422228183,883,video,5456161138435,1464,2024-01-01 00:32:20.718790
7493505381571,1061,video,7983002357209,653,2024-01-01 00:27:22.361506
5299462087298,1683,video,8011025347860,1031,2024-01-01 00:32:32.337956
0338514062530,783,video,1794176298181,632,2024-01-01 00:32:47.988968
0337965006115,1034,video,6770581245282,386,2024-01-01 00:23:44.528096
9666640298828,1836,video,8678518184430,627,2024-01-01 00:19:06.813695
6694996744790,561,voice,5468304831678,196,2024-01-01 00:30:23.422918
6829755590398,185,voice,8432725603596,1241,2024-01-01 00:31:53.979732
8070427916414,1559,video,9817004009333,1666,2024-01-01 00:19:06.614525
6265243205984,1698,video,7813926125246,667,2024-01-01 00:20:37.103747
2906300650767,848,voice,3526904566349,1400,2024-01-01 00:27:58.366025
4617029273775,565,video,8820674204059,1568,2024-01-01 00:28:07.837376
1941178176919,1406,voice,5190619289332,14,2024-01-01 00:29:56.379825
4560207949421,1001,voice,1524502645077,1577,2024-01-01 00:28:01.464530
2533101349974,147,video,9363624978484,324,2024-01-01 00:22:23.937512
6649387633993,138,video,6467793696390,921,2024-01-01 00:26:21.800278
2752480325935,1027,voice,4656757699945,1758,2024-01-01 00:30:35.996289
8859167505111,988,voice,5010243746406,1789,2024-01-01 00:20:45.455099
0780427861397,1582,video,8909935903435,282,2024-01-01 00:17:27.143683
3843959743243,1206,video,2542861242252,755,2024-01-01 00:24:37.547691
0929685654274,686,voice,0901526508184,502,2024-01-01 00:24:55.811767
9337126390379,1538,voice,1073816964493,648,2024-01-01 00:21:42.310656
3362287221263,1977,voice,4499845281535,414,2024-01-01 00:22:43.439404
3133532540334,576,voice,2230684197254,530,2024-01-01 00:24:57.635213
4694134872802,238,video,8599324506871,110,2024-01-01 00:23:22.731528
7989969483742,1197,voice,2794976343705,931,2024-01-01 00:21:59.195355
1560995507646,627,voice,7063081089761,159,2024-01-01 00:27:29.566456
6177270173653,299,voice,4956051294913,1783,2024-01-01 00:17:49.536903
0681582505560,725,voice,9451478898054,526,2024-01-01 00:19:48.357081
9446636442093,230,voice,1390060941373,1466,2024-01-01 00:17:52.178424
4928523025124,1011,voice,4471548211585,956,2024-01-01 00:32:10.528130
0576117798094,1363,video,7149117196307,1115,2024-01-01 00:29:14.813092
4352805311583,544,voice,1847626557557,1336,2024-01-01 00:23:58.048615
7781363379032,1200,video,8195226654995,448,2024-01-01 00:33:27.673442
4086554462495,269,video,5586897359234,779,2024-01-01 00:30:43.928816
2862932289991,724,voice,1712238181584,1558,2024-01-01 00:27:07.495816
2587961731775,438,voice,4642115537673,940,2024-01-01 00:25:36.747672
1695511614458,794,video,2506427760467,1399,2024-01-01 00:31:31.563237
7192045540067,334,video,8187617073596,871,2024-01-01 00:27:58.533944
9548753430892,1105,video,3617908689835,315,2024-01-01 00:32:58.470630
7859573160859,1869,video,2074947056484,463,2024-01-01 00:30:15.706181
1154542628430,1992,video,6638890374032,1178,2024-01-01 00:30:25.281456
0735682017394,1070,voice,7353687252816,981,2024-01-01 00:21:13.942121
5259566106015,419,voice,1745070076759,1756,2024-01-01 00:33:15.453195
9028867859749,1580,video,5597354491935,480,2024-01-01 00:18:07.297865
2214412181840,1167,voice,2957372427813,612,2024-01-01 00:21:23.306589
4917601384979,711,video,3097728334525,1186,2024-01-01 00:19:12.505843
9905560706556,1361,video,0989030508053,1128,2024-01-01 00:31:12.015956
6100177610524,1584,video,0702624153230,1229,2024-01-01 00:24:04.786900
1755163973640,1777,video,1196365784166,571,2024-01-01 00:32:21.393520
6556898361149,309,video,7914188272345,690,2024-01-01 00:26:19.957956
1762764266929,1146,video,2446513635304,952,2024-01-01 00:23:02.394265
8217253579222,18,video,7639006425044,1215,2024-01-01 00:21:41.507344
7342638328153,142,voice,3826714044295,723,2024-01-01 00:28:43.014519
1625224739462,858,video,2312997660672,333,2024-01-01 00:33:04.438099
5409430452338,238,video,8359522552932,1357,2024-01-01 00:31:07.734869
3652811825864,1667,voice,5247153542912,278,2024-01-01 00:26:27.838033
9984794733547,404,video,7323824648142,1324,2024-01-01 00:28:20.636975
5422236087399,1741,voice,1854976925266,605,2024-01-01 00:16:49.600128
7862111670312,333,voice,0137206345122,305,2024-01-01 00:22:15.952718
4745384370164,935,video,5936993762888,1396,2024-01-01 00:31:29.426181
7592089602438,1082,voice,0935980107857,1049,2024-01-01 00:17:01.134315
7508787666733,584,video,8197505512845,696,2024-01-01 00:20:17.455213
3161022396612,1306,video,1454652362432,1696,2024-01-01 00:20:56.068582
7370919098660,556,voice,0625907029395,273,2024-01-01 00:26:15.866899
8511805811025,1869,voice,1297966957518,344,2024-01-01 00:17:12.200152
5282409671902,652,voice,9819912352345,1290,2024-01-01 00:24:54.743171
5168661865686,684,voice,6729326851649,780,2024-01-01 00:26:53.952573
8370774402716,388,video,7631694689303,720,2024-01-01 00:29:55.717369
3840247030773,1152,voice,9886634852566,510,2024-01-01 00:33:21.193440
5059703525550,1854,voice,0681732315391,1523,2024-01-01 00:17:08.574515
2107763436297,652,voice,9810261700130,1098,2024-01-01 00:17:04.820564
3951148532805,1794,video,9253865452302,269,2024-01-01 00:24:17.965646
0695476203797,773,voice,1939225545926,32,2024-01-01 00:29:17.206167
3311668727339,528,video,1937779766558,694,2024-01-01 00:31:55.765792
2902891970284,1255,voice,4448571980431,784,2024-01-01 00:32:21.255127
9054461990789,1072,video,1447985197195,626,2024-01-01 00:17:45.708044
0048497990571,1550,video,7933556667169,784,2024-01-01 00:31:17.439563
4278254802754,364,voice,4542677773670,1640,2024-01-01 00:28:20.544847
3924558399659,402,video,1436625242856,837,2024-01-01 00:17:41.082864
7208272263127,1860,voice,9831827619984,1276,2024-01-01 00:18:54.309802
0095789218112,1691,video,5711090999056,185,2024-01-01 00:28:52.474802
1805627565416,1326,voice,4437958363498,1627,2024-01-01 00:21:26.011349
2066286151263,180,voice,3052892706155,1454,2024-01-01 00:24:22.198850
7177237219807,491,voice,8939332113532,112,2024-01-01 00:29:17.933865
9259965722286,352,video,5249929823389,1783,2024-01-01 00:20:05.762539
8926679145562,1093,video,5322253063746,1638,2024-01-01 00:22:08.726085
3119238502673,670,video,6480044591494,1244,2024-01-01 00:24:07.827131
8733793038088,1019,video,3800043132644,1585,2024-01-01 00:31:13.157080
3054100331872,1118,voice,0035868693702,698,2024-01-01 00:23:30.185586
4901148310673,999,video,6271385300666,1146,2024-01-01 00:21:28.738698
1121322679641,1559,video,9930245083424,1781,2024-01-01 00:29:43.420367
2586869315970,89,voice,1363439611509,1586,2024-01-01 00:16:54.364372
4628697445294,1799,video,6392483672953,1227,2024-01-01 00:24:21.968915
1446451586447,596,video,7646327587951,999,2024-01-01 00:19:04.520550
8009147356774,998,voice,3391278906075,927,2024-01-01 00:18:26.456087
5041279999814,574,voice,2656539672941,1001,2024-01-01 00:18:19.015794
2597492150543,1697,voice,0668818501853,465,2024-01-01 00:25:03.975717
5592113991081,1033,video,4556537647463,1044,2024-01-01 00:23:08.832446
6522256410761,962,voice,4964843640661,33,2024-01-01 00:16:49.385254
9144064383943,1240,video,6388296400069,458,2024-01-01 00:20:36.976890
9736821186278,1475,voice,8118651987134,1394,2024-01-01 00:26:50.201645
5486079045916,380,voice,9414714121242,397,2024-01-01 00:28:44.684289
5100436346755,1118,video,8690033114352,691,2024-01-01 00:16:58.219630
5551476331522,1866,voice,3163743914068,372,2024-01-01 00:33:21.987861
9743722359706,1626,voice,4857736614311,907,2024-01-01 00:33:10.621241
4197060369177,877,voice,3726125881467,292,2024-01-01 00:29:08.594087
4076589174897,1707,voice,2797204244882,447,2024-01-01 00:27:39.670402
9227210916946,1311,voice,0160491496964,907,2024-01-01 00:30:22.591233
8459833353240,1256,video,0432712963499,421,2024-01-01 00:22:37.257187
6166969393857,622,video,8472278963863,1132,2024-01-01 00:19:05.539510
4588975590260,1321,voice,1277032186196,1156,2024-01-01 00:27:36.532282
9844589598985,1729,voice,9245476261951,751,2024-01-01 00:23:25.422775
2998327482379,478,video,1883924441680,620,2024-01-01 00:26:37.123286
7190641767884,840,voice,6615139394492,784,2024-01-01 00:32:25.388932
0524364733980,673,voice,7174959028428,491,2024-01-01 00:28:28.903345
3576947206525,1015,voice,4324056592537,1702,2024-01-01 00:23:03.374295
6402309540911,66,voice,8743677724358,726,2024-01-01 00:17:23.909630
9240906777017,1648,voice,5704340713565,584,2024-01-01 00:28:00.154869
5083473318193,1556,voice,5353844245575,1723,2024-01-01 00:18:14.851756
5957009824523,52,video,0417507472408,1568,2024-01-01 00:25:59.700504
3403103821792,1579,video,6100349077245,1711,2024-01-01 00:27:27.390324
7065345126633,429,voice,1524502645077,928,2024-01-01 00:24:44.157070
5578981122030,1219,video,1616591588264,376,2024-01-01 00:20:03.563425
3740862330099,755,video,1245353108360,993,2024-01-01 00:28:00.829819
5123733726213,239,voice,3083809759766,1313,2024-01-01 00:30:31.173400
5009266649730,1584,video,9030550262834,922,2024-01-01 00:23:53.320769
2586233611340,291,video,4655272291837,1159,2024-01-01 00:18:16.637038
4451083445476,601,video,7321213881741,63,2024-01-01 00:28:16.372336
9902157115002,1365,voice,8252310938308,812,2024-01-01 00:28:24.497730
0093597966004,1259,video,5497421237111,820,2024-01-01 00:31:11.093701
6118161199281,1758,voice,7429950592793,837,2024-01-01 00:32:30.674954
3462589555738,817,voice,7368118630687,1793,2024-01-01 00:20:56.751137
9908422317712,1426,voice,0187425751667,1757,2024-01-01 00:32:24.414066
5333581853193,727,voice,6358281065404,20,2024-01-01 00:30:05.953786
0998176446389,200,voice,8964551187619,342,2024-01-01 00:22:47.237757
9639505264498,355,video,6700453827980,394,2024-01-01 00:26:30.595925
0205333865291,1290,voice,1834625751626,641,2024-01-01 00:27:29.376682
4980656542772,1239,voice,2704185743377,1238,2024-01-01 00:26:18.184250
3333472834315,676,video,4227954503299,945,2024-01-01 00:18:04.665765
3700413876638,414,voice,8302580879313,553,2024-01-01 00:27:58.642612
7876567908944,40,video,0028461461232,569,2024-01-01 00:28:56.388048
7353373892801,538,video,0678153574920,1411,2024-01-01 00:26:32.786740
6766988624787,1290,voice,8943016773649,1557,2024-01-01 00:22:21.073326
6032192043198,1946,video,1042299161140,1501,2024-01-01 00:23:19.041288
4501974148245,1795,voice,1047647855436,1523,2024-01-01 00:29:00.569999
6481251521317,584,voice,9998531256763,1009,2024-01-01 00:31:13.631110
8111045131926,230,video,4811209222587,1469,2024-01-01 00:25:56.592187
4012178404156,1239,voice,5514079359053,157,2024-01-01 00:32:17.301482
3676329786765,1919,video,5601756253557,673,2024-01-01 00:31:18.444205
8956864087909,417,voice,1899903233746,520,2024-01-01 00:19:40.120756
2978018975528,615,video,9519382351230,312,2024-01-01 00:20:26.140402
3874725212254,1801,voice,6940565830681,1660,2024-01-01 00:28:18.235188
9158366875555,78,voice,0458264976951,553,2024-01-01 00:22:16.110008
4421520647872,403,video,8361624547974,693,2024-01-01 00:17:19.953389
7585202129472,712,voice,3613325486007,75,2024-01-01 00:23:17.852806
7241418626192,1454,voice,7102541599090,538,2024-01-01 00:29:39.638523
0856129369782,1643,video,5398273272582,1672,2024-01-01 00:19:46.914936
0767488813724,396,video,4839871490579,3,2024-01-01 00:31:01.362777
7973600854091,1325,video,3706512848091,1719,2024-01-01 00:30:26.631868
4307070227739,977,video,1454621636016,1646,2024-01-01 00:20:03.289172
5614656184559,1208,voice,4791831379077,979,2024-01-01 00:30:20.465757
0803628345862,69,video,0313838389433,148,2024-01-01 00:31:20.094380
3730694376954,137,voice,2311753743717,115,2024-01-01 00:18:13.879610
9100296774303,699,voice,1890669918351,1701,2024-01-01 00:21:56.793169
3897286644182,1999,video,4092511848081,294,2024-01-01 00:26:30.740714
2939684012832,1632,voice,1000963051938,592,2024-01-01 00:17:39.752447
8018409635079,330,video,5926761860888,724,2024-01-01 00:22:15.928305
6300922691649,932,voice,7866944701633,726,2024-01-01 00:16:58.739235
9261884653575,1128,voice,9747784444033,1731,2024-01-01 00:27:04.177952
1145634620103,1267,video,2963213093037,1630,2024-01-01 00:18:38.165849
6444219270414,823,video,3852750487983,91,2024-01-01 00:22:48.159661
6338132365563,410,video,6628125715986,466,2024-01-01 00:31:21.007358
8499259220515,341,voice,7114615837767,1388,2024-01-01 00:24:49.754510
5704536625017,716,video,8888727620673,746,2024-01-01 00:18:11.031553
7911210838600,1392,voice,8148337682648,256,2024-01-01 00:29:47.719879
1266397902341,172,voice,6283543973091,806,2024-01-01 00:30:49.583003
1196830543552,1024,video,3717848211814,677,2024-01-01 00:29:02.251658
5907278059293,1226,video,5351773477776,241,2024-01-01 00:17:34.922407
0074122502685,285,voice,6702022355304,433,2024-01-01 00:21:50.511177
1183542185768,542,voice,9158757796872,1488,2024-01-01 00:30:49.120086
5207825752775,466,video,4691542076144,177,2024-01-01 00:27:09.089133
8942320308428,1414,voice,2543062028316,1654,2024-01-01 00:25:07.731509
8373936010212,1539,voice,2879417207368,569,2024-01-01 00:18:01.755649
0065172060626,1779,video,5424610580129,1023,2024-01-01 00:30:31.305568
5696339562790,2,video,9128059504989,1234,2024-01-01 00:31:11.129721
3323297946883,1605,voice,4839965126213,1141,2024-01-01 00:26:41.211507
0585504756088,414,video,5210804325885,174,2024-01-01 00:21:43.640363
2732669050322,1679,video,8853333687532,1043,2024-01-01 00:28:49.037303
6237675300794,1484,video,1183941200031,1449,2024-01-01 00:31:15.319311
0594082452777,561,video,9651542433018,611,2024-01-01 00:17:57.877869
8479609880754,28,video,3063686996825,1428,2024-01-01 00:29:07.463289
7525352594655,1781,voice,0289745615010,1667,2024-01-01 00:31:13.201601
8507047466209,362,voice,3397407137007,1742,2024-01-01 00:17:36.590607
4931088914825,927,video,7906685849895,903,2024-01-01 00:27:33.813448
1032388375645,1328,voice,8008517416897,1396,2024-01-01 00:20:30.055158
4555845312827,1204,video,3142189209296,665,2024-01-01 00:29:57.145462
8475945657600,1355,video,5562058779476,426,2024-01-01 00:21:06.853737
6022646361880,1380,video,7842224917532,277,2024-01-01 00:32:27.617822
5205264175459,1277,voice,9843874677289,1306,2024-01-01 00:27:52.195133
9503251181211,1880,voice,7582606763536,1489,2024-01-01 00:26:44.763556
8421666164744,1701,video,9309310426895,712,2024-01-01 00:22:25.364621
1300763483990,408,voice,3486835561630,1573,2024-01-01 00:17:36.564054
3053591537010,1902,voice,3362519595296,151,2024-01-01 00:21:41.102450
2488549799712,1304,video,3374492246832,1347,2024-01-01 00:17:58.076092
4217997422094,1640,video,7178608021310,1043,2024-01-01 00:25:27.023705
3932201800545,343,video,9636315260289,808,2024-01-01 00:23:46.816650
6136670547366,995,video,3794593470893,1292,2024-01-01 00:28:20.913530
2651170154636,1600,video,3189665454278,486,2024-01-01 00:25:43.016964
1200316999368,213,video,1700279136867,778,2024-01-01 00:28:42.840628
0795084292318,1988,voice,8498200374248,1272,2024-01-01 00:22:27.948318
8676585699152,1729,voice,2748898593862,1461,2024-01-01 00:31:51.361295
4872124705557,1283,video,9578377231903,1428,2024-01-01 00:25:28.511018
0970591954346,1172,voice,7287713085997,1427,2024-01-01 00:19:33.315940
2861031720735,1955,video,5768276118192,1231,2024-01-01 00:25:23.980957
1849950130075,1592,video,8190578711574,1215,2024-01-01 00:27:02.924508
4525598748704,1732,video,1537858483751,699,2024-01-01 00:33:01.426844
4909507182566,675,voice,8400025269485,1534,2024-01-01 00:31:50.606526
1410758552773,1019,voice,7843060347787,671,2024-01-01 00:27:10.555107
0212826823783,1788,video,1430965238981,1559,2024-01-01 00:31:36.591332
0694121416618,1493,video,9850161608211,549,2024-01-01 00:30:56.666451
3479719725239,1241,video,1761753290392,833,2024-01-01 00:27:00.178972
8301867465248,864,voice,4715329480500,562,2024-01-01 00:32:34.033323
9471445437826,687,video,8303629677176,1016,2024-01-01 00:20:20.464005
2544411740611,680,voice,4641852245533,1150,2024-01-01 00:17:54.014004
8764124428722,1077,voice,4443115378895,91,2024-01-01 00:26:59.582831
0884596472602,984,voice,3787400509771,1514,2024-01-01 00:21:13.739268
0639936186063,855,video,4994658448892,1365,2024-01-01 00:24:32.750050
4169371768800,1105,voice,0380015678772,573,2024-01-01 00:28:40.050378
8008540048770,600,voice,0982889236512,1497,2024-01-01 00:16:55.581186
6407427390659,1163,video,8460082224191,1077,2024-01-01 00:18:47.500733
4672860771108,1933,voice,4041411304864,1750,2024-01-01 00:32:28.289709
4892898148440,1105,video,6844709521801,656,2024-01-01 00:20:49.216061
2862613341582,1692,video,1447487490124,1504,2024-01-01 00:32:14.940665
3333762303283,472,voice,9152686388362,1466,2024-01-01 00:32:10.323452
2790120387136,1252,video,3724584117047,966,2024-01-01 00:32:45.585158
8665189347566,279,video,2480707785923,446,2024-01-01 00:23:39.566381
4456319622150,223,video,9298655675161,240,2024-01-01 00:29:48.208785
5820135148081,890,video,6558322899691,800,2024-01-01 00:26:52.582794
7017799931984,1143,video,2291174479936,1718,2024-01-01 00:29:48.925138
7050538227558,551,video,5245678907689,549,2024-01-01 00:33:26.231965
9294572462156,1378,video,4596970376690,550,2024-01-01 00:28:56.345180
5804783694512,480,voice,1265945604603,1226,2024-01-01 00:17:39.238904
6807925449550,1797,video,1040021163431,1790,2024-01-01 00:32:32.484627
2565673809965,1844,video,8852684365957,1224,2024-01-01 00:24:21.590550
5399940246047,1009,video,0002689307684,285,2024-01-01 00:29:46.519967
4465252434806,380,voice,4569166721291,1008,2024-01-01 00:21:01.197852
3036648073170,190,video,2535106090864,371,2024-01-01 00:22:32.814420
6509840742831,845,video,9925291964065,1338,2024-01-01 00:17:48.354196
5822062800019,1970,video,7320420957647,1204,2024-01-01 00:25:30.071750
7728607747457,1202,video,9400182358305,1163,2024-01-01 00:33:13.825672
9009274907431,1915,voice,1399422895395,382,2024-01-01 00:21:48.814852
7949305598669,1910,voice,9833496816123,767,2024-01-01 00:25:42.841952
6951783574448,7,video,1171850381600,1303,2024-01-01 00:28:46.816532
2751100501467,1687,video,4628905565304,662,2024-01-01 00:16:51.154760
2086713247010,1990,video,3731266346195,201,2024-01-01 00:17:45.722509
1151295347462,887,video,0550595909817,47,2024-01-01 00:20:48.453135
2304509928417,1385,video,2254795005965,1165,2024-01-01 00:19:21.508128
5175945768560,82,video,9069363104910,1269,2024-01-01 00:17:03.460129
3439517799251,879,video,0086165949048,212,2024-01-01 00:32:01.799313
6490024099875,622,voice,8060029320274,645,2024-01-01 00:18:26.427889
8244676308241,1253,video,6842455772050,591,2024-01-01 00:28:22.608224
0993964585578,1800,voice,7498835376014,436,2024-01-01 00:18:02.625283
1955314850380,345,voice,0688105888305,263,2024-01-01 00:27:56.360762
2397967507528,1858,voice,0529811228598,399,2024-01-01 00:32:14.124923
5882995883830,852,video,1850533093536,943,2024-01-01 00:17:04.413679
2629290511482,1740,voice,2653550287443,162,2024-01-01 00:19:39.158756
5502388756299,1666,video,3940282359149,836,2024-01-01 00:26:42.803134
9833868496929,1130,video,8492319600519,848,2024-01-01 00:28:18.012866
5910568298479,398,voice,3092378661764,1527,2024-01-01 00:28:57.743134
6308524568054,706,video,7657524963658,1660,2024-01-01 00:29:03.520760
7936916063484,152,voice,6963779060838,1487,2024-01-01 00:25:37.398236
7780293119884,1801,voice,2264524554737,1033,2024-01-01 00:27:12.121297
2484620513804,1806,video,6129493107195,1604,2024-01-01 00:25:52.413651
1835229374165,447,voice,6774090877197,703,2024-01-01 00:31:39.668522
8100840700327,1484,video,0663448938910,421,2024-01-01 00:26:33.343538
3809937982458,438,video,6041301294256,1766,2024-01-01 00:20:20.096945
6481968409793,863,video,3610209517344,1476,2024-01-01 00:27:59.021083
2115416530834,1754,video,3895037401892,194,2024-01-01 00:31:41.794936
3589021766490,1764,voice,8211859787778,688,2024-01-01 00:28:38.372898
4106497525195,996,voice,8632348987151,907,2024-01-01 00:18:12.775486
9557357881980,1192,video,9721360572495,1459,2024-01-01 00:33:24.239718
7949507242334,617,voice,0080970333155,1043,2024-01-01 00:26:58.309081
5607694468135,1759,video,0164135913321,401,2024-01-01 00:23:10.494446
6443952451469,1763,voice,5319077004146,984,2024-01-01 00:21:14.599933
3518340596678,937,voice,3086177370194,329,2024-01-01 00:26:29.111515
1250688388230,1932,voice,9243863978660,725,2024-01-01 00:27:22.812927
0246384189501,26,voice,6532783795117,1466,2024-01-01 00:29:42.436510
5921723714708,365,video,2615357603271,820,2024-01-01 00:24:32.669399
9451515172302,1242,voice,6668809894334,219,2024-01-01 00:17:23.242647
7325416825992,1964,video,5210909501726,1719,2024-01-01 00:28:18.528322
8799736823037,296,video,4447797107995,819,2024-01-01 00:16:45.572142
8263373915708,1522,video,2373375467896,778,2024-01-01 00:26:10.572632
5488736478042,255,voice,2697495044094,1370,2024-01-01 00:16:48.423015
0741294311863,1686,voice,0233625273544,636,2024-01-01 00:27:17.364733
2928964764002,735,video,4213135434574,97,2024-01-01 00:24:53.201907
7111033218678,963,video,7678630722446,1477,2024-01-01 00:17:59.473237
4337757151630,1700,video,3926473274931,1365,2024-01-01 00:26:56.982906
5632400307100,233,video,4351274391819,660,2024-01-01 00:16:55.327865
6049999813566,552,voice,5415143296886,219,2024-01-01 00:33:23.123321
3696619061291,847,voice,1791277892139,105,2024-01-01 00:31:18.297469
6600692058339,619,voice,9091297077739,1585,2024-01-01 00:28:41.951144
5851085156703,441,voice,1810852344968,573,2024-01-01 00:21:02.512931
2471706414611,1513,voice,5152268815434,782,2024-01-01 00:32:17.078195
3209569504351,1808,video,0382714283301,636,2024-01-01 00:25:21.655988
6081669475530,1583,voice,0166654109043,169,2024-01-01 00:30:50.557346
7278876467018,487,voice,0767580658546,1663,2024-01-01 00:27:04.854807
9427947385071,106,voice,0663786127098,1114,2024-01-01 00:28:39.260052
5955904743801,1438,voice,3518285386391,1458,2024-01-01 00:26:52.054006
6419659503310,119,voice,8664656220127,1126,2024-01-01 00:25:13.560435
9793085133159,656,video,9667205703332,213,2024-01-01 00:24:20.353779
4977747724895,1962,video,8632237162822,783,2024-01-01 00:19:05.445918
