msisdn,tower_id,up_bytes,down_bytes,data_type,ip_address,website_url,event_datetime
9478309346164,1015,130869,460803,video,105.230.150.164,https://hines-stafford.com/,2024-01-01 01:54:11.015184
0502781523927,542,221751,363421,text,70.188.115.128,https://www.smith.com/,2024-01-01 01:49:38.091054
0335868133865,1214,661223,343128,text,24.60.120.25,http://reynolds.com/,2024-01-01 01:54:26.446169
2346616984038,1140,201503,681120,application,192.89.92.246,https://bass.com/,2024-01-01 01:50:23.857964
0703751566652,142,656093,346882,video,218.67.170.7,https://simon.org/,2024-01-01 01:49:44.362704
2493410231568,992,382842,491520,audio,211.244.225.49,http://www.edwards.com/,2024-01-01 01:41:00.567506
3879383233880,1928,794569,352239,application,20.132.182.102,http://smith-mata.com/,2024-01-01 01:53:49.200970
0847862840864,1111,864898,560494,video,156.217.245.179,http://green.com/,2024-01-01 01:56:26.177956
3158466831451,1878,585798,462285,application,222.252.61.211,https://www.mccall.com/,2024-01-01 01:53:04.165484
9585029914110,775,218999,488767,audio,193.130.75.82,https://www.cameron-stephenson.com/,2024-01-01 01:54:53.087073
5796079180443,1114,467727,678873,text,179.87.159.125,https://www.rodriguez.com/,2024-01-01 01:43:55.133920
6650767516880,1614,944936,209369,video,144.50.122.32,http://www.gaines.biz/,2024-01-01 01:50:26.628644
6945044299808,1011,969494,312235,image,87.214.220.38,https://leonard.biz/,2024-01-01 01:45:45.200989
2069357779334,1333,373649,279789,application,32.5.190.248,https://www.wilson.biz/,2024-01-01 01:43:33.150037
4738242737855,1105,333787,492344,text,212.130.226.213,https://johnson.org/,2024-01-01 01:45:15.013173
0294633954141,1572,842696,867134,application,195.67.220.174,https://ruiz.biz/,2024-01-01 01:52:15.222727
6485466105150,431,268886,979256,image,44.238.172.39,http://ellis.com/,2024-01-01 01:50:55.845705
0612045557674,1883,546605,858803,audio,209.113.192.135,http://www.jenkins.com/,2024-01-01 01:42:26.514204
7203748934332,1113,793584,216953,text,195.15.203.184,http://www.tucker.com/,2024-01-01 01:49:40.790874
8672674621227,1912,492453,940333,video,60.248.242.198,https://www.powers-perry.com/,2024-01-01 01:42:13.580592
6178079573606,109,480812,620836,audio,220.146.198.251,https://www.adkins-wright.info/,2024-01-01 01:45:54.755795
0576117798094,428,203027,132591,image,148.60.132.156,https://www.heath.biz/,2024-01-01 01:54:50.998609
5274631532104,1488,821570,540616,application,205.183.130.86,https://www.smith.com/,2024-01-01 01:45:22.743158
3264259028166,849,458701,777522,image,83.128.59.223,https://conway.info/,2024-01-01 01:49:42.885286
2054056883181,675,767559,870183,video,150.66.190.153,http://www.harper.com/,2024-01-01 01:50:39.909501
9630699978864,1541,624451,497864,audio,191.233.211.127,http://tucker.org/,2024-01-01 01:40:55.904828
8324512396814,1808,387256,454514,audio,45.126.107.12,http://www.schneider-reyes.info/,2024-01-01 01:56:27.890909
6945244056900,1568,904590,329847,text,159.27.81.103,https://nguyen-bell.com/,2024-01-01 01:48:14.643199
9233934044040,369,515307,343255,video,34.29.5.3,https://martinez-garner.com/,2024-01-01 01:42:35.891975
7030643099634,1592,469255,276714,audio,196.155.157.14,https://berry.com/,2024-01-01 01:52:53.843717
4354181282751,1949,677662,184416,video,160.231.24.200,https://www.hill-oneill.info/,2024-01-01 01:54:16.086970
0219571347225,1756,539407,763346,audio,118.147.171.158,http://hall.com/,2024-01-01 01:53:48.081316
7184854877749,708,109122,548912,image,205.137.227.204,http://rice.com/,2024-01-01 01:50:00.716140
2100838475029,724,319934,267439,audio,197.126.77.13,http://moore.biz/,2024-01-01 01:41:56.024871
9085340516840,1393,790586,848363,text,6.87.7.14,http://www.cruz.com/,2024-01-01 01:56:16.023068
6481968409793,72,679695,298995,text,156.109.230.98,http://harris-shaffer.org/,2024-01-01 01:54:09.002756
2545150270022,1590,744766,653952,application,135.64.0.239,https://www.waters.com/,2024-01-01 01:44:59.101852
3357951495166,137,545207,978351,application,217.213.164.81,http://www.garrett-sanchez.com/,2024-01-01 01:49:20.669963
6046104801240,526,153478,980624,video,25.161.222.138,https://www.brown.com/,2024-01-01 01:40:39.024072
4839719688109,69,286090,984761,text,142.44.150.107,https://moon.biz/,2024-01-01 01:42:41.592957
4007279688461,1230,855893,235451,video,196.246.236.141,http://jackson-lee.biz/,2024-01-01 01:41:28.281926
0213421925845,298,801209,797006,video,36.27.30.40,http://butler.net/,2024-01-01 01:51:03.232282
3466816420781,1326,246068,895086,video,183.74.201.232,http://www.thomas.com/,2024-01-01 01:53:48.356163
0396146109151,1684,610702,158450,audio,192.21.163.133,http://www.mccormick-brown.info/,2024-01-01 01:50:42.496231
0327858014886,302,909010,870469,image,82.31.42.141,http://www.thompson.info/,2024-01-01 01:40:56.302039
1968420237812,446,326363,246832,text,207.137.50.147,https://rogers-snow.info/,2024-01-01 01:44:42.031110
7086210525799,861,601117,759455,video,123.47.49.80,https://www.robertson.com/,2024-01-01 01:55:45.722741
3781165312081,1170,979949,380938,image,208.141.235.25,http://www.walker.org/,2024-01-01 01:52:24.669905
9137014577675,1477,431985,428768,audio,162.68.208.202,https://www.brown.info/,2024-01-01 01:42:17.336561
7387243221711,1694,293388,570640,video,174.127.41.39,https://www.morales.com/,2024-01-01 01:48:57.573636
5304761113055,861,812266,588894,video,53.168.18.7,https://hinton-walker.com/,2024-01-01 01:45:05.825154
4519857187819,92,810504,953484,application,141.188.220.19,https://dunlap.com/,2024-01-01 01:43:24.376825
1721496830237,1844,768390,886975,image,158.138.52.15,http://www.velasquez.com/,2024-01-01 01:46:33.388363
9358943297333,1771,691172,117697,audio,7.141.151.209,http://butler-thompson.info/,2024-01-01 01:43:10.732742
1013123519182,1563,153391,894915,image,9.58.0.78,https://bradford.org/,2024-01-01 01:48:35.597843
3983787041342,1237,977261,124533,video,223.128.9.23,http://www.edwards-sanchez.info/,2024-01-01 01:52:12.234461
0049552336188,339,481339,786023,audio,123.206.165.144,https://www.gibson.info/,2024-01-01 01:54:52.796254
1259724185679,1262,183256,891215,text,210.116.95.178,http://www.bruce.net/,2024-01-01 01:41:02.455645
9818079945338,549,972259,264179,text,159.26.211.189,https://www.hill.com/,2024-01-01 01:49:59.161673
6616680348006,748,188631,188574,audio,203.85.20.54,https://jordan.net/,2024-01-01 01:46:24.797316
4620456337886,298,498779,216870,image,138.238.10.148,https://www.anderson.com/,2024-01-01 01:56:04.253634
6872380052082,1991,991241,875274,audio,44.142.238.135,http://www.herman-briggs.net/,2024-01-01 01:43:26.367111
4963001844021,1679,840072,783194,video,140.212.185.42,http://www.wang.org/,2024-01-01 01:53:20.979643
3712241367388,1066,574215,150602,application,133.230.40.79,https://hicks-carter.com/,2024-01-01 01:41:40.602104
5663018316623,1240,896353,742749,application,205.183.220.216,http://mcintyre.com/,2024-01-01 01:49:52.246473
6719478345424,28,181257,919877,image,134.241.188.32,https://www.steele.com/,2024-01-01 01:45:09.353863
6793711040735,1537,784666,682001,text,30.194.218.10,http://ramirez.com/,2024-01-01 01:42:23.945154
1533268419278,52,704437,976333,text,64.152.177.216,https://smith.com/,2024-01-01 01:45:15.339753
7484700003717,1129,135869,687951,video,31.129.143.75,http://www.sampson.org/,2024-01-01 01:46:59.393289
5146755257803,1993,397050,397859,image,189.132.215.73,http://watson.com/,2024-01-01 01:53:42.895726
3468869574604,1080,395045,747606,video,193.207.34.93,http://www.duarte-pitts.com/,2024-01-01 01:45:19.073272
8375028101331,1315,338416,577759,image,106.74.10.144,http://www.nichols-allen.com/,2024-01-01 01:43:51.879229
4905887365887,688,373065,473979,audio,215.141.97.167,http://www.collins.com/,2024-01-01 01:54:47.547499
0483638314042,1401,231307,598778,text,195.35.191.21,http://www.villegas-brown.com/,2024-01-01 01:53:08.119423
2660154593965,1583,436432,114921,text,37.11.159.215,http://oliver.com/,2024-01-01 01:42:39.103367
2230185949345,492,453666,912793,audio,105.138.160.73,https://www.lynch.com/,2024-01-01 01:50:34.278305
5925149261227,1134,482230,789918,image,192.155.64.206,http://www.davis.com/,2024-01-01 01:48:50.257836
6650875402888,152,662675,113036,video,95.193.44.171,http://www.clark.net/,2024-01-01 01:43:05.592721
7273219114756,992,701424,808837,video,210.161.203.149,http://www.davidson.info/,2024-01-01 01:48:56.187361
3249220327294,821,555984,716395,audio,209.193.161.52,http://www.gonzales.com/,2024-01-01 01:51:10.644336
3790534786130,1577,648967,354849,application,206.32.167.253,http://www.young.org/,2024-01-01 01:53:24.989408
6839631209095,506,144668,563927,audio,191.237.99.238,https://hurst.com/,2024-01-01 01:47:41.511154
0926674127213,1280,562525,456578,text,101.10.216.133,http://www.guerrero.biz/,2024-01-01 01:41:17.394906
8867097708005,1898,133109,691426,image,210.29.179.167,http://cooper.com/,2024-01-01 01:53:03.794872
5688005882706,782,688376,905606,image,216.0.64.42,http://walker.info/,2024-01-01 01:44:52.019337
9392700292625,574,838354,159777,text,223.161.115.45,http://wilson.org/,2024-01-01 01:49:45.309439
9887113841161,1732,335305,851725,image,206.140.92.84,https://white-young.com/,2024-01-01 01:44:39.337151
6905076377919,13,643550,622605,audio,219.59.49.114,https://www.mason.com/,2024-01-01 01:55:29.246314
6696995467080,309,281436,359874,audio,6.215.54.74,http://fisher.net/,2024-01-01 01:51:35.564025
6728804283979,1609,924928,773666,image,131.109.125.199,https://www.bell-miller.info/,2024-01-01 01:48:07.324984
5372714412716,100,672442,253055,image,208.186.190.191,http://www.johnson.org/,2024-01-01 01:40:44.514549
4368929581121,663,779356,955339,text,8.164.115.47,http://www.james.com/,2024-01-01 01:47:21.793651
3546876973182,316,510284,816630,image,159.6.20.125,https://ware.info/,2024-01-01 01:54:09.558344
3863588180316,1238,436373,481696,image,176.148.10.169,http://www.strickland.com/,2024-01-01 01:51:16.796732
0587888449500,1264,420271,653165,application,140.133.136.238,http://www.chavez-tate.com/,2024-01-01 01:51:15.461210
7623069143875,1372,138347,478646,video,195.119.119.43,https://phillips.biz/,2024-01-01 01:42:45.780411
5246877573271,920,563221,474604,image,205.18.16.226,http://smith.com/,2024-01-01 01:41:00.607060
3154553926224,1813,254181,605048,audio,7.252.95.242,https://www.kim-young.com/,2024-01-01 01:42:58.745938
3069460452625,1282,171387,362420,application,210.119.31.223,http://kelley.com/,2024-01-01 01:41:55.851940
8737682886176,916,761380,929553,application,202.144.164.182,http://www.shaffer.com/,2024-01-01 01:54:40.731041
5430108160215,1123,968404,828463,application,211.129.9.64,https://garcia.com/,2024-01-01 01:49:14.780635
0905641220117,1025,803198,264846,audio,148.196.152.198,http://edwards-wright.com/,2024-01-01 01:55:09.012256
1359183233085,1705,442389,393877,image,143.6.231.174,https://www.lee.info/,2024-01-01 01:48:48.531476
7775165263785,297,415921,438525,image,99.67.56.136,https://ross.com/,2024-01-01 01:52:38.474733
3395897553258,1035,614192,957551,video,189.158.184.51,http://lopez.com/,2024-01-01 01:49:29.693103
9944780290661,176,737442,171579,application,188.157.233.69,http://www.haynes.biz/,2024-01-01 01:53:15.374477
0667590113728,1004,242986,460098,audio,223.30.226.215,http://www.gamble.info/,2024-01-01 01:48:29.599945
2524893469609,464,807256,986568,audio,51.80.35.199,https://www.coleman.com/,2024-01-01 01:48:28.834100
0269115932416,82,381458,911617,image,176.156.74.19,https://www.delgado-robertson.com/,2024-01-01 01:56:01.743413
2892521752031,1902,264835,656161,application,207.132.167.199,https://howard-young.info/,2024-01-01 01:52:17.755564
9709619334915,1653,292561,378405,audio,187.2.47.232,http://www.williams.com/,2024-01-01 01:40:53.811988
3078040790029,594,615026,285575,audio,174.136.61.238,http://www.porter.com/,2024-01-01 01:45:24.893926
9237516925378,1870,162320,887959,text,182.3.179.112,http://dixon-rhodes.com/,2024-01-01 01:53:27.067193
2161983663998,1318,858679,643213,image,146.121.215.166,http://www.benson-walter.com/,2024-01-01 01:44:48.101511
3319594372110,1664,398544,107233,application,193.97.46.175,https://www.grimes.com/,2024-01-01 01:51:23.846126
9077418861787,130,697223,481351,audio,197.101.157.105,http://montoya-reyes.biz/,2024-01-01 01:45:15.916685
3685482020195,672,472961,886859,text,15.50.174.210,https://graham.net/,2024-01-01 01:50:08.792957
4141370400119,1178,171846,460236,application,194.143.179.179,http://www.miller.com/,2024-01-01 01:45:10.841992
7184050239670,635,164646,848959,text,198.83.231.63,https://www.craig-whitaker.com/,2024-01-01 01:55:36.152557
0401877448033,1857,217125,109417,video,58.134.114.138,http://www.juarez.biz/,2024-01-01 01:46:17.888617
5052064842266,448,276106,945796,application,166.56.170.49,http://kennedy-hill.biz/,2024-01-01 01:44:36.440089
1501584930962,1119,913509,596385,image,220.28.155.237,https://www.hughes.com/,2024-01-01 01:45:18.529733
2348371270327,994,932108,313872,audio,17.243.134.196,http://crawford.com/,2024-01-01 01:55:32.260142
6651349966797,1716,835626,437788,audio,218.216.153.122,http://hart.info/,2024-01-01 01:49:49.278951
5109161786921,806,724909,955331,text,31.73.51.235,https://www.andersen-flores.com/,2024-01-01 01:47:18.909122
0800543650061,928,335535,787761,audio,41.189.84.228,https://ramirez-vargas.com/,2024-01-01 01:43:30.057105
5590398383967,313,747612,976463,image,162.25.73.48,https://patton.com/,2024-01-01 01:50:33.315989
6124113439533,1036,422032,433065,text,13.45.252.99,http://stewart.biz/,2024-01-01 01:52:12.784998
8295159210209,892,135524,982972,application,68.187.167.6,https://munoz-mccarthy.biz/,2024-01-01 01:40:39.145336
3516548143790,1899,206891,115509,image,115.234.160.192,https://www.dillon.com/,2024-01-01 01:55:22.470744
6610643275847,1182,422424,577590,audio,218.251.7.53,http://mullen.com/,2024-01-01 01:51:04.328736
0806122490306,559,689403,191730,video,213.170.116.31,https://porter-gutierrez.org/,2024-01-01 01:48:50.092849
3949211644568,1717,496204,507368,application,196.176.117.66,http://moore.com/,2024-01-01 01:52:23.377470
9645593080953,1997,433943,803330,application,222.144.46.170,http://www.moore.net/,2024-01-01 01:49:26.314505
5712602503097,1216,621438,542434,video,180.99.61.226,https://www.green.info/,2024-01-01 01:49:31.701813
3480480437578,37,150361,335414,image,215.93.121.58,http://www.mitchell-phelps.com/,2024-01-01 01:56:29.015016
0950486137070,957,145139,640547,application,215.19.235.60,https://galloway.com/,2024-01-01 01:52:16.809375
9138120763110,89,273185,546531,application,222.238.25.48,https://castillo.com/,2024-01-01 01:46:39.293886
6449594657441,844,382310,888985,audio,210.53.66.242,https://cook.biz/,2024-01-01 01:56:08.463649
6012314260356,532,538477,234006,audio,100.171.128.246,https://williams.info/,2024-01-01 01:50:00.333135
3327160510956,1854,165272,978421,image,137.99.82.89,http://www.allen.com/,2024-01-01 01:41:12.559355
1264622089188,988,126376,291555,image,207.31.108.43,http://www.smith.biz/,2024-01-01 01:42:15.617480
5258497843275,770,787151,756146,application,196.247.33.55,https://vazquez-arnold.net/,2024-01-01 01:44:38.029617
1630972374063,593,623246,505051,image,22.57.8.133,http://www.patton.com/,2024-01-01 01:48:47.896590
1953725070736,26,154521,356619,text,89.3.16.70,https://singh.com/,2024-01-01 01:50:23.993935
5520210840434,826,295267,999490,application,195.167.200.138,http://lewis.com/,2024-01-01 01:52:00.899702
3899127757289,277,294039,532628,audio,80.223.222.7,https://house.net/,2024-01-01 01:42:52.008774
2066286151263,1550,745523,337118,audio,140.40.159.226,https://www.wong.com/,2024-01-01 01:40:41.242529
0621711521052,21,739983,375486,application,202.86.50.201,https://ashley.com/,2024-01-01 01:54:48.288406
3296860396738,1669,239846,747337,audio,74.153.201.56,http://green.com/,2024-01-01 01:52:53.257909
0442305900648,627,798376,580213,text,9.216.247.39,https://www.beltran-king.info/,2024-01-01 01:43:08.147534
3877481809070,1436,776745,146521,audio,78.150.158.17,http://figueroa-spencer.biz/,2024-01-01 01:42:48.015210
6170264340314,1442,939841,719367,video,177.156.151.215,https://www.benson.net/,2024-01-01 01:50:32.545205
3980808099220,1803,106009,612811,image,144.6.242.192,http://phillips.com/,2024-01-01 01:49:56.764301
8028572250586,1156,532718,747180,text,4.101.137.173,https://www.wright.biz/,2024-01-01 01:42:19.033210
6853214463128,1268,441119,898350,image,151.177.57.27,https://wright-white.com/,2024-01-01 01:40:41.048279
2749184055417,1928,670332,143320,video,138.157.55.85,https://www.potts-stevenson.com/,2024-01-01 01:53:27.768246
3630127536231,968,734365,990133,audio,193.54.16.165,http://www.cruz.com/,2024-01-01 01:56:56.606138
1025636047692,1230,197493,333401,audio,201.66.96.250,http://www.watts-hardy.biz/,2024-01-01 01:53:01.655238
7797815750579,70,917774,413352,text,86.29.105.119,http://phillips.net/,2024-01-01 01:43:03.833163
9277081927698,1475,625524,859213,audio,114.70.24.59,https://www.pratt.com/,2024-01-01 01:53:11.317919
8453566845063,805,115992,610332,audio,200.240.164.92,http://perry-miller.com/,2024-01-01 01:48:17.746664
4745884052859,1843,360384,548385,text,41.129.173.252,http://black.info/,2024-01-01 01:44:12.654461
3477527195664,379,440269,371753,image,182.29.136.179,https://weiss-garcia.com/,2024-01-01 01:44:34.550130
0938504625898,1783,669647,235860,image,186.135.49.49,https://hull-campbell.com/,2024-01-01 01:44:47.414218
7816717212726,564,366382,235253,video,146.202.35.163,http://morris-sanchez.info/,2024-01-01 01:46:27.314987
2615761411769,1298,493836,484733,audio,216.160.10.68,https://www.brown.com/,2024-01-01 01:45:40.843300
5428218595815,59,255535,226642,audio,137.117.14.176,https://www.schultz-pratt.com/,2024-01-01 01:44:40.642298
1610949801728,139,229478,335142,application,143.51.41.71,https://henry.net/,2024-01-01 01:55:07.492743
7830960832475,1250,474677,129637,image,20.192.7.240,http://beck.org/,2024-01-01 01:48:43.564364
4283400663086,855,589363,790323,text,165.251.183.55,https://www.stevens.info/,2024-01-01 01:44:34.060777
