msisdn,tower_id,up_bytes,down_bytes,data_type,ip_address,website_url,event_datetime
4404574447070,312,392803,771924,audio,192.79.198.67,http://perkins.com/,2024-01-01 01:12:49.810400
6067628476890,297,264365,575885,image,166.207.34.171,http://www.beck-jones.com/,2024-01-01 01:12:43.734589
0403868551974,1739,442134,284994,text,165.200.50.100,https://gregory.com/,2024-01-01 01:09:37.861436
6563607177506,1037,472354,561138,audio,136.144.15.217,http://guerrero.net/,2024-01-01 01:07:00.227646
1599789621297,1799,882678,439412,video,112.186.138.148,http://andersen.biz/,2024-01-01 01:16:48.226390
0939636479178,422,412791,625011,text,199.232.208.219,https://li-davis.com/,2024-01-01 01:10:47.006017
3015881718180,403,385842,158918,image,221.86.151.15,http://long.com/,2024-01-01 01:22:43.353789
7051592846668,1326,131877,467840,video,125.24.193.121,https://www.phillips.com/,2024-01-01 01:23:15.921885
9111995892562,1001,948614,555978,video,190.18.216.151,https://www.evans-pineda.org/,2024-01-01 01:07:32.590354
4488432724524,1434,523863,956240,image,202.34.60.234,https://wright.com/,2024-01-01 01:22:03.174571
4551107748907,1534,355309,948501,audio,52.246.103.131,http://sheppard.com/,2024-01-01 01:16:40.818508
3405284269429,483,773659,788829,application,24.94.15.206,http://wilson-graham.org/,2024-01-01 01:16:48.192672
9025735228089,1963,936375,773350,text,129.126.202.201,https://www.evans.com/,2024-01-01 01:08:16.379331
6610643275847,986,624859,899721,audio,176.11.140.207,http://bernard.com/,2024-01-01 01:14:00.097788
9645268003597,16,663263,892874,video,165.35.95.236,https://moore-medina.com/,2024-01-01 01:14:49.169794
0034290646164,1751,467983,178427,application,207.12.152.241,https://kirby.com/,2024-01-01 01:14:55.348825
0918992579730,1172,685540,669489,application,34.133.237.69,http://watson-smith.net/,2024-01-01 01:12:04.812915
8837130163283,296,993551,212996,image,16.185.199.57,http://www.calhoun.com/,2024-01-01 01:07:54.837788
7676020264943,603,241174,949683,audio,49.216.1.147,http://franklin-rodriguez.com/,2024-01-01 01:16:54.272181
5787090334964,449,718961,352810,image,129.195.88.13,http://www.bullock-martin.info/,2024-01-01 01:14:17.043261
7904127568101,1289,703423,579512,application,23.137.254.237,https://www.glover.com/,2024-01-01 01:07:39.582520
1778239841068,1623,333545,222738,video,189.43.213.37,http://duncan.com/,2024-01-01 01:21:54.902767
4024212738702,1849,583361,854119,text,65.188.166.187,https://mcguire.info/,2024-01-01 01:21:41.828851
4603469228873,1436,154885,265339,audio,99.92.125.237,https://www.hughes.com/,2024-01-01 01:22:17.855702
2547244408043,973,247460,788854,text,208.70.120.227,http://ellis.org/,2024-01-01 01:16:49.799725
1823016784507,73,988512,390203,image,214.171.99.10,http://jordan.com/,2024-01-01 01:11:24.494682
3440145817466,899,725188,264295,image,146.125.9.179,https://garcia.com/,2024-01-01 01:12:56.818653
8496462257724,306,352820,433482,application,69.97.102.166,http://www.thompson.net/,2024-01-01 01:20:41.847524
2125528094415,1324,155490,509163,application,139.235.149.114,http://williams.com/,2024-01-01 01:22:26.636458
6186821927622,925,873573,667606,audio,223.48.151.36,https://www.haynes.com/,2024-01-01 01:08:16.601543
9763537393528,414,514793,287605,audio,198.86.127.135,https://www.brown.com/,2024-01-01 01:18:24.255582
0799089687026,1208,801018,845526,video,182.146.118.255,http://www.sanchez.com/,2024-01-01 01:19:34.920953
7761928816357,789,329993,615498,application,106.229.208.32,http://singh.org/,2024-01-01 01:07:10.039689
4400192726074,616,926848,326841,video,157.52.124.217,https://griffin.net/,2024-01-01 01:18:10.579281
1561403504248,166,528933,559969,application,215.72.212.85,https://fox.info/,2024-01-01 01:09:16.907946
0222724377171,1954,510778,876840,video,62.119.7.34,https://www.decker-stewart.com/,2024-01-01 01:08:09.820349
9246090029775,720,561838,871798,audio,208.33.43.99,https://www.gonzalez.com/,2024-01-01 01:20:17.681087
7615963885840,1346,402413,613867,image,166.72.99.179,https://johnson-ochoa.com/,2024-01-01 01:18:02.698857
6535583503054,1077,824640,450444,video,181.212.83.219,https://ryan-howell.com/,2024-01-01 01:23:12.188672
6351956942745,1791,925255,559558,image,32.129.219.0,http://brown.com/,2024-01-01 01:20:38.948822
0970862319159,638,469524,823282,audio,117.100.93.200,https://www.perez-perez.info/,2024-01-01 01:19:02.622045
3394016573562,230,256240,173592,video,221.157.181.148,https://www.williams-mcdonald.net/,2024-01-01 01:13:05.644304
8787940446762,1632,118325,481739,text,167.203.31.71,https://scott.org/,2024-01-01 01:08:48.569333
0104522210029,1851,398150,335414,application,104.91.205.185,http://www.james-miles.org/,2024-01-01 01:07:00.173231
7750592056505,692,283771,127601,audio,213.112.126.27,https://www.becker.com/,2024-01-01 01:11:47.617779
5960674444635,1030,455423,937241,audio,167.142.164.108,http://bailey-oconnor.org/,2024-01-01 01:16:24.371200
6209633703483,921,467888,288189,image,202.161.37.77,https://www.ross.biz/,2024-01-01 01:10:33.923234
7670083123257,862,620539,821740,video,129.55.59.94,http://vasquez.org/,2024-01-01 01:12:51.333979
7470910834837,544,628434,345764,audio,216.24.194.232,http://www.lyons-guzman.net/,2024-01-01 01:11:32.737739
0862154536122,1526,603112,620761,audio,84.117.214.114,http://bishop-harrison.com/,2024-01-01 01:07:00.750701
0874433437419,938,760827,929577,audio,129.85.157.116,http://www.hensley-carter.info/,2024-01-01 01:22:14.946748
0414481102761,1188,761596,556070,image,189.39.202.250,http://www.meadows-cohen.info/,2024-01-01 01:18:56.753802
3825492993952,1758,416842,778768,text,152.251.146.214,http://www.myers.com/,2024-01-01 01:19:59.083481
1384188149088,1013,298624,650545,video,45.114.191.137,https://graham.com/,2024-01-01 01:08:38.399965
6695996617154,211,935524,357224,text,180.15.16.84,http://www.fisher.net/,2024-01-01 01:19:29.033082
8192577970449,682,119359,162512,application,213.27.13.19,https://www.harris-williams.org/,2024-01-01 01:11:00.557472
6636213225901,318,415494,422329,image,210.117.14.78,https://www.carpenter.com/,2024-01-01 01:16:04.167823
5004973334743,32,227043,687550,video,11.174.207.145,https://duffy.com/,2024-01-01 01:13:13.747671
2849434890046,230,729600,284308,image,180.208.172.247,http://pearson-horne.net/,2024-01-01 01:12:40.242372
0700237353489,1509,576837,683310,application,136.150.27.184,https://www.wheeler-long.info/,2024-01-01 01:15:31.820379
5645685351501,673,933723,775476,audio,131.106.106.178,http://www.santos.com/,2024-01-01 01:20:19.902420
2786023857984,1491,444330,878701,video,76.74.117.107,http://higgins.com/,2024-01-01 01:18:02.737749
5634457927556,1603,557089,901359,audio,147.55.206.3,https://morris.com/,2024-01-01 01:23:05.664369
0856129369782,423,275727,801915,video,156.179.203.128,https://www.bates.com/,2024-01-01 01:10:05.122399
6950531357547,500,296998,122111,text,16.133.142.123,https://www.wilson.com/,2024-01-01 01:12:18.703649
5907707228863,565,650272,873379,image,194.10.11.180,http://joyce.net/,2024-01-01 01:20:04.843064
1941534873315,614,886859,140010,audio,37.52.9.18,https://jones.com/,2024-01-01 01:10:02.861775
2272012381956,1534,765543,133409,text,94.20.196.140,https://suarez.info/,2024-01-01 01:13:21.124413
6081159094419,1722,871140,389328,video,130.146.202.33,https://www.murray.com/,2024-01-01 01:08:55.771551
1134853494787,1783,898547,999686,application,199.123.164.208,https://www.ramirez.biz/,2024-01-01 01:12:45.130581
3806839943985,59,479220,594350,video,200.198.31.71,http://www.blair.com/,2024-01-01 01:14:37.432811
0428418611637,590,570061,228593,image,52.82.102.212,https://www.lewis.com/,2024-01-01 01:19:08.080713
1697050506802,416,516772,141638,text,80.251.35.86,http://garcia.com/,2024-01-01 01:15:38.349874
1994094147982,1185,337427,861855,video,149.233.114.133,http://www.patel-fisher.org/,2024-01-01 01:09:58.829394
3857251003245,36,433528,210961,application,199.134.236.29,http://www.bailey-perez.com/,2024-01-01 01:13:45.449019
6190192661166,1739,587698,936333,audio,104.151.44.152,https://sanders.com/,2024-01-01 01:08:36.991667
5518073260318,651,446151,306821,video,189.71.22.236,http://garcia.biz/,2024-01-01 01:11:22.674936
0234501433145,568,238056,195596,audio,211.212.168.32,http://petersen.net/,2024-01-01 01:16:39.188696
8534032355815,39,858440,624650,image,3.145.230.4,https://www.sexton-sullivan.com/,2024-01-01 01:13:27.291894
6317928958326,1613,163540,118938,audio,214.7.200.184,http://www.reed.net/,2024-01-01 01:18:50.601350
5130556511721,1421,146378,674857,audio,166.135.24.51,https://www.chambers.com/,2024-01-01 01:17:51.384791
7146109553264,1260,787503,256598,video,164.214.66.255,https://www.reed.com/,2024-01-01 01:10:25.552985
1303289409518,270,842720,283261,text,40.19.157.187,https://www.blair.biz/,2024-01-01 01:11:15.271186
1913487963541,309,133243,609704,audio,130.118.159.203,http://www.brock.com/,2024-01-01 01:18:32.899764
4961254512370,1286,788304,805774,audio,2.55.102.38,http://rice.info/,2024-01-01 01:14:48.134016
7581043589262,1286,395792,511408,audio,90.14.144.178,http://www.powers.net/,2024-01-01 01:11:42.669211
2656941061775,605,887911,491793,text,96.219.95.8,http://parsons-moore.com/,2024-01-01 01:07:03.217410
6175221039608,1178,122355,295874,text,208.83.186.223,http://fleming.com/,2024-01-01 01:17:41.157440
9010892825709,1238,547256,295587,text,60.112.51.94,http://welch-lewis.net/,2024-01-01 01:09:52.341874
5230706436660,1749,259989,180260,image,52.128.57.181,http://www.hicks.net/,2024-01-01 01:15:39.859314
5200732591206,1823,350653,506543,image,209.17.248.140,http://www.higgins.info/,2024-01-01 01:19:21.690912
8958245510208,1136,401121,649313,text,31.21.69.241,http://www.gates.com/,2024-01-01 01:13:33.677491
0985569426099,810,142475,247731,image,199.128.19.245,http://www.dominguez.biz/,2024-01-01 01:20:03.197054
5563779471299,304,145504,239652,video,136.209.209.76,https://www.ball.info/,2024-01-01 01:20:19.182055
5487264912687,1790,103151,730562,audio,3.87.20.57,http://www.harris-schroeder.com/,2024-01-01 01:16:31.487805
3133424483654,1323,910788,974719,text,179.217.17.129,http://sanders-ortiz.net/,2024-01-01 01:11:13.419255
0618529053519,1803,662338,705891,video,109.5.77.151,http://www.welch.com/,2024-01-01 01:07:24.325598
9130014873842,1111,562342,163891,image,218.176.7.38,https://www.stewart.com/,2024-01-01 01:22:03.581349
6726617033830,1597,641200,486482,text,201.144.232.43,https://www.warren-freeman.biz/,2024-01-01 01:16:09.413210
8089175232813,817,570408,774725,video,33.131.230.178,https://www.colon.com/,2024-01-01 01:07:23.386466
1405214974306,574,207999,660337,video,204.195.244.220,http://www.henderson-johnson.net/,2024-01-01 01:14:27.037505
4124683375068,1104,101731,294926,application,140.250.7.211,https://www.warner.net/,2024-01-01 01:18:17.982037
7108102804766,1673,164424,727429,text,148.105.51.146,http://www.riggs.com/,2024-01-01 01:11:57.547723
5642578193315,848,331032,845264,text,206.156.92.130,http://nguyen.net/,2024-01-01 01:07:03.919704
5589205788200,570,562489,850381,application,28.149.72.97,https://www.dean-donovan.info/,2024-01-01 01:15:29.406050
2648483552935,1014,938247,605070,audio,202.37.252.31,https://briggs.com/,2024-01-01 01:23:44.259108
7119948190983,1181,465118,756697,audio,192.4.212.238,https://www.marshall.com/,2024-01-01 01:15:25.907839
9876468727386,1293,969219,711762,audio,201.198.102.168,http://powers-wilson.com/,2024-01-01 01:21:40.200644
3548297449640,1801,342933,636907,audio,61.21.54.35,http://www.harvey.com/,2024-01-01 01:22:57.948011
3669341654209,546,199527,537041,text,31.137.113.212,http://garcia.com/,2024-01-01 01:23:13.996137
7323535393930,978,314687,250607,video,140.135.51.131,http://www.price.info/,2024-01-01 01:15:59.547139
2538524253462,1340,265721,487013,application,222.181.107.77,https://guerrero-vazquez.biz/,2024-01-01 01:10:15.113972
2127646822931,1922,594812,205903,text,192.20.18.165,http://bennett.com/,2024-01-01 01:19:25.476251
1844050170152,63,305423,164832,video,175.237.61.190,http://mills.com/,2024-01-01 01:15:58.982926
5025092605699,250,671636,311852,video,109.9.38.200,http://www.obrien.biz/,2024-01-01 01:17:30.733687
0134418115812,323,659465,583633,text,16.222.34.134,https://www.smith.com/,2024-01-01 01:18:56.561945
7269045282817,891,188499,549726,text,139.80.134.212,http://walsh-clarke.com/,2024-01-01 01:15:57.885183
4921545639537,800,676485,334709,text,179.32.151.131,http://www.gallagher-chandler.com/,2024-01-01 01:11:25.479332
1901215910566,664,444275,236577,audio,219.74.251.223,http://miller.info/,2024-01-01 01:19:51.289169
1589720527082,1290,966057,425027,text,219.126.161.212,http://murphy.com/,2024-01-01 01:10:07.764835
8620966579639,1691,326967,658370,image,135.35.191.213,https://bolton.com/,2024-01-01 01:13:07.139017
6251385151071,860,857678,281630,application,218.235.2.56,https://www.gordon-salinas.com/,2024-01-01 01:19:33.067346
9327984622595,453,288745,571478,text,209.149.111.30,http://www.erickson-carson.biz/,2024-01-01 01:07:58.105271
4797324550434,1554,113778,648674,video,74.7.44.151,http://wells.org/,2024-01-01 01:23:03.575752
2811866758029,703,665863,367795,video,203.164.163.22,https://manning.org/,2024-01-01 01:16:58.308722
4228062061664,1705,965757,889895,image,96.9.83.127,https://barnett-watkins.info/,2024-01-01 01:09:44.587229
0924787206977,799,278722,380538,application,202.30.221.134,https://www.garcia.com/,2024-01-01 01:16:49.267986
9734650053048,1551,118163,960627,video,195.155.184.179,https://gonzales-aguilar.org/,2024-01-01 01:14:20.672036
1476581868092,1071,575064,866159,video,199.211.235.62,https://webb.info/,2024-01-01 01:21:35.884915
3633390147513,1472,744847,395739,text,155.61.144.246,http://www.barnett.com/,2024-01-01 01:22:54.414683
6270295171041,838,615555,925362,application,14.211.203.235,https://smith-ward.net/,2024-01-01 01:23:13.463449
2279085327268,1414,841839,420409,image,212.251.117.159,https://larson.com/,2024-01-01 01:22:17.279841
1359929847879,709,280442,138341,text,211.237.206.140,http://williams.com/,2024-01-01 01:17:18.311809
8349683043467,59,233684,493860,audio,4.162.140.139,http://gentry-whitaker.com/,2024-01-01 01:22:53.071102
1992528534579,1059,189631,490883,image,112.143.101.109,https://anderson.com/,2024-01-01 01:22:35.141947
8558489925373,420,863185,144809,text,207.207.220.118,https://stewart.com/,2024-01-01 01:11:37.725708
4847671402836,1919,503476,661076,application,94.58.86.135,https://www.chang.org/,2024-01-01 01:20:50.028997
5019415078477,1905,700147,371987,image,73.64.61.19,https://www.johnson.com/,2024-01-01 01:11:29.204106
9180476062654,589,313359,916604,video,181.226.249.154,https://www.green.net/,2024-01-01 01:14:24.413896
5246800431548,35,793995,137290,text,204.57.173.142,http://hayes.biz/,2024-01-01 01:10:31.068573
3325023043040,1616,453557,385929,text,52.236.53.215,https://www.bradley.com/,2024-01-01 01:11:15.912785
8313422244028,1403,555221,141218,audio,144.179.32.18,http://colon.biz/,2024-01-01 01:20:34.494892
9298215221415,1176,472380,356642,video,167.158.18.17,http://www.murphy.biz/,2024-01-01 01:18:07.834730
2899246977940,574,751641,967500,text,201.209.52.197,https://www.smith.info/,2024-01-01 01:19:54.599706
2229274776947,567,832928,791463,image,27.108.95.65,http://www.mcconnell.biz/,2024-01-01 01:16:26.732486
4704864893348,1127,945032,461599,text,216.168.114.138,http://www.torres.com/,2024-01-01 01:08:31.765603
8800268370041,1269,887384,740646,image,6.232.57.19,https://www.higgins.com/,2024-01-01 01:08:14.752781
2017475581223,1963,552541,692715,image,71.17.60.168,https://www.edwards-conley.biz/,2024-01-01 01:15:32.080781
1891497741891,183,647909,168566,video,203.202.210.113,https://www.wilson.com/,2024-01-01 01:13:50.670421
0403627249980,119,213117,397756,audio,24.120.137.119,https://www.fields.com/,2024-01-01 01:08:03.498233
1423239375397,1285,508776,390799,image,80.23.153.128,https://www.gray.com/,2024-01-01 01:10:05.147850
1211609927159,1896,502355,181716,image,14.156.61.107,https://rivera.biz/,2024-01-01 01:19:55.752522
1984023198798,1285,497996,363225,video,203.152.226.70,http://larson.biz/,2024-01-01 01:12:21.860903
3920840360898,423,251966,125002,image,177.100.135.196,https://suarez.info/,2024-01-01 01:19:23.939404
0621869655713,286,797475,457551,application,72.19.32.30,https://www.smith.org/,2024-01-01 01:17:20.829782
0278670761658,680,495104,593715,application,213.90.149.246,https://www.rogers.com/,2024-01-01 01:21:46.422672
3780124824497,1557,778945,948757,text,214.146.105.93,http://www.silva.net/,2024-01-01 01:15:59.748898
4692513207974,1725,614076,578392,application,161.151.150.64,https://arnold-torres.biz/,2024-01-01 01:22:37.271252
7780845594710,1113,137112,182512,text,33.86.179.209,https://powell.com/,2024-01-01 01:08:53.532446
3468956522309,2,486741,356675,text,129.112.75.191,http://cooper.com/,2024-01-01 01:12:55.754680
6910737734251,104,459181,480551,application,143.183.178.48,https://dixon.com/,2024-01-01 01:15:47.299824
5116719019238,873,453931,422202,video,118.58.211.124,https://bowers.com/,2024-01-01 01:14:39.772355
3032949370551,1216,853785,915031,audio,221.5.181.72,https://www.chavez-cooper.com/,2024-01-01 01:10:52.693846
5736967295120,625,564652,766496,video,65.114.39.51,https://www.mata.biz/,2024-01-01 01:12:00.048633
8130535598060,1076,821579,702634,application,169.75.32.165,http://www.morgan-rodriguez.biz/,2024-01-01 01:12:58.033376
1472458574407,351,490349,953592,text,177.194.245.209,http://gonzalez-kane.com/,2024-01-01 01:19:40.693983
3493078921506,1155,431988,451047,video,8.62.221.175,https://www.wilson.com/,2024-01-01 01:10:20.716751
8909863298625,596,433349,727119,video,115.249.177.142,https://www.mann.info/,2024-01-01 01:09:18.477673
2992013700853,823,870526,509723,application,188.157.227.163,https://www.olson.net/,2024-01-01 01:20:49.446863
9881084785356,555,697759,376986,image,144.155.77.12,http://www.martin-buck.com/,2024-01-01 01:18:43.063172
2163227279483,751,112562,374951,image,204.254.24.221,http://carter-morales.com/,2024-01-01 01:09:50.086432
3837861563124,1443,767532,200670,video,26.190.119.83,http://waters.biz/,2024-01-01 01:23:05.848737
7977478587795,814,960759,191473,text,177.144.137.36,https://bennett.com/,2024-01-01 01:15:00.392105
3788626537075,445,493736,605936,text,45.139.152.75,http://www.avila-butler.com/,2024-01-01 01:15:40.486005
5840407522787,333,781507,944744,text,111.116.196.198,http://fields.com/,2024-01-01 01:10:28.162248
3097831673979,964,629854,274703,text,205.75.236.175,http://www.ross-clayton.net/,2024-01-01 01:16:15.188990
4777998362909,822,128700,838007,text,79.12.70.89,http://frank.com/,2024-01-01 01:19:20.814117
5969271954257,35,586295,692630,text,176.170.174.60,http://www.hall-underwood.com/,2024-01-01 01:22:56.649277
6799710612639,1061,294203,382518,audio,217.181.8.85,http://brown.com/,2024-01-01 01:15:44.155581
3856852667960,663,245019,329254,image,161.113.24.46,http://www.higgins.com/,2024-01-01 01:21:29.995254
7280284443810,1202,215297,219345,application,56.84.207.119,http://www.snyder-johnson.info/,2024-01-01 01:12:43.070168
0242148452034,96,132038,620968,image,142.236.120.15,https://dillon.com/,2024-01-01 01:08:24.881021
1599936207873,364,359784,715979,image,203.164.142.157,http://henderson.com/,2024-01-01 01:09:18.840964
3292471309209,557,708093,601573,audio,115.118.216.155,http://swanson-johnson.com/,2024-01-01 01:18:53.390074
1207771455764,877,606626,511771,application,201.207.169.223,http://www.fox.org/,2024-01-01 01:19:28.648266
6126422875607,6,643886,107663,text,94.184.5.64,http://www.ibarra.biz/,2024-01-01 01:12:15.545146
1819059273794,25,317417,238308,text,201.4.137.36,https://burch.net/,2024-01-01 01:13:30.183877
2013168449484,912,218401,779477,application,143.2.196.65,http://dixon-adams.info/,2024-01-01 01:19:36.833955
5826825505315,1551,956382,527862,text,136.38.13.187,https://cortez-brown.com/,2024-01-01 01:16:09.344618
4619839105763,1812,667263,841113,audio,135.250.78.9,http://www.johnson.com/,2024-01-01 01:09:40.319425
9683561796607,1112,168154,489938,image,11.241.104.97,http://baker.com/,2024-01-01 01:11:47.498317
7471181846838,1871,197002,621690,audio,117.162.76.198,https://www.villanueva-wilson.com/,2024-01-01 01:14:09.230355
7667641090578,1967,204276,627611,text,62.226.18.15,http://green.com/,2024-01-01 01:23:07.355026
5228181215408,89,910445,810987,audio,148.195.104.88,http://owens.org/,2024-01-01 01:14:21.767279
9271283384358,218,510559,463222,application,26.159.135.86,http://whitney.com/,2024-01-01 01:07:20.885353
9274916652808,1046,476034,866593,audio,149.112.197.72,https://www.perez.net/,2024-01-01 01:08:44.083060
5052827639298,996,140653,838786,audio,145.4.71.249,http://www.morgan.com/,2024-01-01 01:23:24.145061
8976023834097,1564,982698,270106,application,103.250.237.37,http://www.bauer.net/,2024-01-01 01:17:04.174510
6628354308753,1384,232670,695752,application,214.145.147.207,https://hamilton.com/,2024-01-01 01:08:44.053219
4950657682587,1944,902087,279463,audio,12.135.53.17,http://www.arnold.biz/,2024-01-01 01:18:00.233716
8257993285448,1744,492116,765609,text,168.196.176.197,http://nelson.com/,2024-01-01 01:11:06.937276
4332450121300,992,939364,829197,application,111.152.123.109,http://smith-schmitt.info/,2024-01-01 01:09:07.833942
2500254361492,564,923089,813889,application,98.89.40.55,https://ewing.com/,2024-01-01 01:13:54.155897
3267829271249,1821,410390,947603,image,202.20.21.11,http://wilson.info/,2024-01-01 01:09:16.767292
2898928783111,1578,111637,939762,application,27.163.190.164,http://brown.com/,2024-01-01 01:13:06.749271
1902589900140,1280,825482,926021,audio,220.13.71.26,https://www.johnson-sullivan.com/,2024-01-01 01:18:56.968390
2923127141046,1898,608781,926888,video,167.134.169.33,http://cooper.net/,2024-01-01 01:15:48.368128
6852340270361,363,369962,894913,video,207.206.69.26,https://bullock-roberts.com/,2024-01-01 01:16:02.317180
2604230078155,284,327996,411725,video,15.139.48.91,http://www.oconnor.com/,2024-01-01 01:16:05.310015
5668723339481,1286,193641,717254,image,136.21.31.3,https://www.watkins.info/,2024-01-01 01:09:03.510509
0799395068615,1875,363291,961290,image,23.201.2.83,https://www.cervantes.org/,2024-01-01 01:11:11.719170
6668225630889,1633,946721,219312,application,218.235.8.81,https://www.rhodes.com/,2024-01-01 01:22:42.700778
5311124517499,1370,285447,860944,image,217.55.22.153,https://williams-gibbs.com/,2024-01-01 01:21:22.037421
2050249226242,1538,997164,401471,application,154.152.66.103,https://www.rodriguez-patel.com/,2024-01-01 01:16:03.199618
6817070598188,968,831035,674979,text,200.183.241.125,http://www.brown.com/,2024-01-01 01:20:31.568416
1885815590225,230,527474,180611,application,40.58.120.92,https://www.duran.info/,2024-01-01 01:21:26.754312
5466990841397,517,479240,183023,image,146.187.238.162,https://chapman.com/,2024-01-01 01:08:49.403888
8725489251749,1345,852952,843899,application,205.137.213.64,https://smith.com/,2024-01-01 01:07:59.299359
9406624556993,690,291312,438071,video,207.211.218.146,http://www.howell-johnson.biz/,2024-01-01 01:22:28.354418
7703542141284,1122,560431,264051,video,217.148.152.213,http://www.flores.com/,2024-01-01 01:09:13.869370
8664922112119,1658,646700,365791,video,214.95.209.44,https://www.powell-simmons.biz/,2024-01-01 01:20:43.309322
9108538821354,1874,263972,373683,image,222.152.174.205,https://santana-roberts.com/,2024-01-01 01:08:34.817764
2930338943820,1881,869610,531469,video,203.228.247.71,https://colon.com/,2024-01-01 01:19:05.745532
2370894707938,1265,842942,897983,audio,160.75.84.44,http://santiago.com/,2024-01-01 01:12:58.291144
3005586410610,1257,585801,699880,video,167.194.78.222,https://allen.com/,2024-01-01 01:08:32.859612
5571039212972,921,199543,970098,video,220.186.174.227,http://www.huang.info/,2024-01-01 01:12:11.018090
0463947271358,788,954109,865427,video,219.242.181.71,http://harris-moore.org/,2024-01-01 01:21:04.409851
4136189075745,994,552630,598995,text,104.243.33.13,https://www.stewart.com/,2024-01-01 01:19:59.992001
6586847501315,1016,561018,965046,text,183.109.219.204,http://www.hernandez.com/,2024-01-01 01:08:49.778516
7629308135239,1777,817051,883651,text,220.206.110.16,https://www.baldwin.biz/,2024-01-01 01:07:28.671311
