msisdn,tower_id,call_type,dest_nr,call_duration_sec,start_time
9132638064490,1973,video,5024108736731,1787,2024-01-01 07:46:59.488221
2622665198655,1403,video,6182573516256,7,2024-01-01 07:39:08.073108
7719101201899,158,voice,2631867724154,829,2024-01-01 07:42:01.190142
1329091317380,316,voice,0870828162478,942,2024-01-01 07:36:25.991801
0177170556955,555,voice,6241755288928,903,2024-01-01 07:47:01.080292
5951822086010,228,voice,4817302430309,839,2024-01-01 07:40:35.389542
1750703810482,1484,video,4430468047340,686,2024-01-01 07:34:37.139695
7223287460012,1874,voice,5257910425857,756,2024-01-01 07:39:52.090052
7212565569536,1172,voice,4922884044557,906,2024-01-01 07:44:28.576075
8671282220078,771,video,9548242590619,1207,2024-01-01 07:43:24.564930
7198302634023,89,video,7006308757774,594,2024-01-01 07:38:02.658996
2326108526089,489,video,5595253437714,882,2024-01-01 07:46:43.476792
5572398800832,454,voice,1365778284116,1760,2024-01-01 07:34:02.589979
2767222672573,1031,voice,2653715905479,1187,2024-01-01 07:35:08.063525
5260357491388,317,video,8275402564512,1735,2024-01-01 07:34:56.560124
7279831433726,1824,video,3127224107183,174,2024-01-01 07:43:26.681314
4201077333781,1320,voice,6428779369998,102,2024-01-01 07:41:33.524676
7667641090578,1646,voice,4980741819499,689,2024-01-01 07:38:49.969394
2342414372598,925,voice,7150683762708,578,2024-01-01 07:32:16.687180
7344983864031,1301,video,1213528970588,923,2024-01-01 07:40:53.995476
6175736899249,1599,video,6074748702577,210,2024-01-01 07:48:19.651545
5460795580694,773,video,6461724221949,1595,2024-01-01 07:36:44.606856
5013720617498,1229,voice,4279674214746,1406,2024-01-01 07:34:54.844646
5975030138979,1395,video,0097449767643,615,2024-01-01 07:44:58.711410
2471307413772,911,video,5878214644638,501,2024-01-01 07:42:43.557914
9493072333569,1589,video,5811444404969,419,2024-01-01 07:40:56.501132
4977992141258,1422,voice,0824551168671,910,2024-01-01 07:34:13.068834
8449728245430,719,voice,3860495693915,1417,2024-01-01 07:36:44.955697
0938592946614,511,video,4912426462450,496,2024-01-01 07:36:58.363121
7820498766899,902,video,2060690109536,1059,2024-01-01 07:35:16.707325
8328627408106,974,video,1370006010428,72,2024-01-01 07:34:57.693395
0901077957840,109,video,4848123819146,149,2024-01-01 07:34:00.661783
4263315825339,1700,voice,8119520274496,407,2024-01-01 07:34:55.526788
2488195203579,442,voice,5284568148879,1450,2024-01-01 07:35:35.076487
8830698218379,269,video,0463441560578,151,2024-01-01 07:34:26.051507
4536599777493,535,video,1049088516335,727,2024-01-01 07:40:49.365196
5868032376481,852,video,2445993408362,579,2024-01-01 07:45:43.620612
8739522912071,543,video,5855815497696,1377,2024-01-01 07:34:13.396812
6976510875808,1819,voice,6534329886651,1580,2024-01-01 07:39:23.064129
1813646309574,454,voice,1375003497797,1180,2024-01-01 07:47:39.547661
0004679313882,1304,video,7994695989341,18,2024-01-01 07:36:27.694488
8374094801928,631,voice,5390767303345,1797,2024-01-01 07:32:49.698662
9775860503938,169,voice,8474082285565,156,2024-01-01 07:33:26.882116
6715347463344,985,video,1385010004428,844,2024-01-01 07:45:41.729053
3814642489491,611,voice,8262944897957,334,2024-01-01 07:45:21.340093
2652613232871,1498,video,0346984864156,1072,2024-01-01 07:46:25.135649
0001727017726,502,video,9311860282843,946,2024-01-01 07:43:49.128908
2124014152729,912,voice,7932227241814,1672,2024-01-01 07:46:20.312898
6821464393624,1994,video,0917937758777,1684,2024-01-01 07:41:45.590048
7178906385090,1270,video,0835035632503,649,2024-01-01 07:41:06.133603
7848231609423,1674,voice,0596669873545,1714,2024-01-01 07:44:45.629120
6858528685055,1961,voice,7830627932923,242,2024-01-01 07:42:53.792434
3090874949657,219,voice,4726004186699,1274,2024-01-01 07:46:33.516268
6282679738754,1762,voice,0922177129952,734,2024-01-01 07:33:53.503480
5470969727057,687,video,1822743009248,1694,2024-01-01 07:41:52.023335
6851515910052,739,voice,9718998252003,851,2024-01-01 07:38:19.523876
8790813786581,74,voice,0674366725589,434,2024-01-01 07:35:02.573847
5936955482169,428,voice,2078677901698,51,2024-01-01 07:39:22.209210
2857484586087,1233,voice,8460023109096,1172,2024-01-01 07:34:34.771808
2826040767819,1837,video,9361484645868,899,2024-01-01 07:37:07.950233
8940698676679,1839,voice,4318544650204,1058,2024-01-01 07:47:38.835914
0833198159822,436,video,2966642357127,1520,2024-01-01 07:46:07.412098
5499064538888,1115,voice,5407051308123,391,2024-01-01 07:45:21.602677
2118215911023,983,video,6723263867676,952,2024-01-01 07:33:17.795583
2148517397465,1050,video,6373342948164,1789,2024-01-01 07:48:20.533604
1794370143804,1995,voice,4289696370514,544,2024-01-01 07:41:21.297302
8592619297813,1132,video,9531299524876,1200,2024-01-01 07:44:48.330982
6191650288123,1781,video,6213342896667,396,2024-01-01 07:35:56.069720
8200484038609,378,video,0179328865183,1611,2024-01-01 07:40:56.707949
4072509965197,603,video,1485902068548,1581,2024-01-01 07:35:30.035575
4770672861762,828,video,6844995959069,289,2024-01-01 07:46:26.573408
1639057560014,914,voice,6717293454372,255,2024-01-01 07:35:24.494863
3448802883358,1702,voice,1037325036521,856,2024-01-01 07:48:12.038804
9644516208345,266,video,3838035468172,211,2024-01-01 07:43:42.932849
2920140816331,398,video,0837632379307,360,2024-01-01 07:37:18.552161
7690825578132,1792,video,5341173671625,1132,2024-01-01 07:35:02.570936
7754233219080,105,video,2410116034822,1558,2024-01-01 07:44:21.333075
9528896067396,1540,voice,6441706559193,553,2024-01-01 07:44:40.518283
3429545561099,1527,voice,0888411303097,49,2024-01-01 07:35:01.110030
4067391814599,1851,video,3252393209581,1199,2024-01-01 07:45:44.802218
1492506552165,87,video,2272569706024,626,2024-01-01 07:46:21.020403
6189849729035,761,voice,5791999010306,962,2024-01-01 07:39:31.900560
5355910740724,697,video,1483714284605,866,2024-01-01 07:36:57.138102
7808682075233,1931,voice,4864926708251,699,2024-01-01 07:44:11.243875
9874000673023,136,video,3868475608291,690,2024-01-01 07:42:24.861374
2412102080577,1965,voice,1842773841137,1361,2024-01-01 07:44:14.274850
0376285503489,599,video,9650676475801,1406,2024-01-01 07:36:59.933617
0356760625063,1370,video,3288086301887,1081,2024-01-01 07:39:13.152305
8772175461107,271,video,3814185627508,452,2024-01-01 07:41:22.119512
3496868296319,259,video,5696951239870,991,2024-01-01 07:46:57.161019
0644932498078,850,voice,6940812102935,1798,2024-01-01 07:40:12.826098
2645857665277,1133,voice,6875503958880,1,2024-01-01 07:37:46.490386
1058746741480,877,video,9273645033639,1247,2024-01-01 07:46:58.719375
7660110397929,816,video,4938830358896,823,2024-01-01 07:47:40.189955
1873109725371,915,voice,5719995748138,732,2024-01-01 07:44:16.099107
3842058466053,1294,video,9305257598891,1485,2024-01-01 07:38:49.926416
5675858320121,1957,video,6485661043444,976,2024-01-01 07:44:41.339569
5210601758160,1043,video,8835884251751,1383,2024-01-01 07:32:59.306874
9015838898785,469,voice,0344613912347,537,2024-01-01 07:47:06.135388
4535472828558,1513,voice,5779052504929,1259,2024-01-01 07:39:52.634320
8364831733820,460,voice,9537452267885,865,2024-01-01 07:32:17.749158
8033229756582,359,voice,4913118506767,33,2024-01-01 07:32:16.185732
7000781959910,1775,voice,4682659524089,1628,2024-01-01 07:43:22.184785
8817296039294,337,video,4799968418057,413,2024-01-01 07:36:18.770574
9775131541066,1731,voice,4425549459969,1531,2024-01-01 07:44:58.533423
6353425938289,1287,video,5006106386814,970,2024-01-01 07:40:35.322349
4755427017087,980,video,3799884276433,1738,2024-01-01 07:42:25.148624
3540136753063,117,voice,0179640361603,1432,2024-01-01 07:40:21.182282
1854731268932,760,voice,9025890125483,243,2024-01-01 07:33:19.268480
1953314201405,103,voice,7939516372416,1040,2024-01-01 07:45:45.177011
4562715112059,901,video,4609875868635,750,2024-01-01 07:35:29.654382
7363164285504,228,video,0231455337126,1041,2024-01-01 07:33:12.603198
4048215239663,1159,video,3355403038091,352,2024-01-01 07:44:05.856251
7463319474087,1162,voice,7084713095718,683,2024-01-01 07:48:23.071960
9429488333528,1254,voice,5854759905051,244,2024-01-01 07:47:50.791062
1352688128518,766,video,2118348936173,1493,2024-01-01 07:44:35.669595
7293004498205,918,video,6627103597320,1245,2024-01-01 07:36:31.256799
2909557576589,325,video,7566881804872,1094,2024-01-01 07:35:12.933543
9792264982321,1362,video,6699595541654,1090,2024-01-01 07:44:33.181248
6684074799642,1605,video,0375839854884,684,2024-01-01 07:43:19.580235
7260046370921,306,voice,4477104694124,783,2024-01-01 07:34:51.793805
7028992410617,285,voice,1190689362201,1161,2024-01-01 07:37:13.081898
2567056069862,1207,video,8014741723728,1003,2024-01-01 07:40:17.093917
0006014312355,222,voice,6739910473626,1278,2024-01-01 07:41:36.571088
5900737191040,1506,voice,6382329400319,1767,2024-01-01 07:38:27.537956
8530896011403,1299,voice,4313406141078,573,2024-01-01 07:35:15.104841
4516791387318,245,voice,3963107942575,220,2024-01-01 07:40:36.957750
3879204044473,605,video,6613345650910,1005,2024-01-01 07:40:20.693659
1741199186708,1835,video,8577089574107,769,2024-01-01 07:34:59.734610
6765596108663,364,video,7093544842177,397,2024-01-01 07:45:50.651887
0829396202693,436,voice,7766654925209,1190,2024-01-01 07:44:20.528488
3434676922837,117,voice,5364883980899,1487,2024-01-01 07:46:37.688930
3373062090461,886,voice,1727315843922,486,2024-01-01 07:46:43.984029
6122470233289,994,video,9038451781221,1438,2024-01-01 07:45:36.903433
3774147580931,559,voice,0537227596989,1385,2024-01-01 07:37:13.131455
3002655632961,439,video,9001082146731,992,2024-01-01 07:48:50.688101
6343319401394,631,video,9777080919278,1228,2024-01-01 07:43:39.725382
8644942507257,1127,voice,0279777991724,446,2024-01-01 07:38:12.027935
4298149965167,1515,voice,7591163140940,1410,2024-01-01 07:43:44.213516
8581476022406,1894,video,9286610387548,70,2024-01-01 07:39:41.889868
5145834462230,672,voice,1175461917040,1395,2024-01-01 07:34:16.119116
2814276025846,1168,video,3865093499830,407,2024-01-01 07:33:35.841308
9668675789383,1500,video,6627586600576,1478,2024-01-01 07:40:07.446742
3629274048193,1149,video,1864406457384,421,2024-01-01 07:41:21.278878
0364009805714,1314,voice,8801063195679,407,2024-01-01 07:44:16.173688
1686153057998,1672,voice,3551543185318,1737,2024-01-01 07:38:24.812576
5117831517876,161,video,7244757690385,1670,2024-01-01 07:39:48.677824
8927122869400,1512,voice,7724735391811,487,2024-01-01 07:39:26.819353
8983293645008,1322,video,4477101686854,60,2024-01-01 07:42:14.668994
1574174291765,1775,voice,0188747874991,196,2024-01-01 07:47:53.329218
0252268273803,1842,voice,5936334515813,1338,2024-01-01 07:38:13.739177
5017476583626,1409,voice,7833129864647,1194,2024-01-01 07:34:11.600232
2588519253098,960,video,3367214255872,1285,2024-01-01 07:42:29.686324
1041327161313,1149,voice,8996756931747,1022,2024-01-01 07:47:20.534588
2708323280995,973,video,9434561375865,1084,2024-01-01 07:33:31.480307
3813080728748,1436,video,9542625687923,360,2024-01-01 07:44:59.887225
5725740214810,1752,video,0163208618065,1584,2024-01-01 07:40:34.620428
8336954367485,1896,video,1218753745165,1190,2024-01-01 07:42:32.665494
0594726225779,1475,video,0782262450972,1684,2024-01-01 07:39:32.194794
9818468889955,762,voice,8486747688731,1167,2024-01-01 07:43:28.320636
8727485185057,233,voice,5368680791318,1451,2024-01-01 07:33:21.370215
0112832912912,315,video,1874174571440,82,2024-01-01 07:47:09.694107
6623894278515,277,voice,2315202778399,1742,2024-01-01 07:39:42.381240
5480756117968,262,voice,3033069632811,1695,2024-01-01 07:41:57.947556
4477400919195,557,video,6335088292571,1614,2024-01-01 07:40:28.925892
7026937857623,72,video,5953559116807,1567,2024-01-01 07:32:42.944527
1296518332592,267,voice,0514212178635,113,2024-01-01 07:41:26.116612
4030706514968,1230,voice,7474591162831,1680,2024-01-01 07:35:55.291133
0294146138984,963,voice,0655310007809,675,2024-01-01 07:37:23.515052
2227643449202,739,video,1137884916605,1531,2024-01-01 07:37:00.153782
7312890627938,414,video,3670765501046,557,2024-01-01 07:42:29.729502
2129001051160,1606,voice,8027959551569,1217,2024-01-01 07:35:52.092934
5032630481821,381,video,7640472370323,362,2024-01-01 07:48:26.840452
3024808357353,121,voice,2599201341032,785,2024-01-01 07:47:11.285061
2702486073249,1016,voice,9444092358253,993,2024-01-01 07:42:14.949178
6310138886575,93,video,0105277563238,202,2024-01-01 07:41:24.424985
8290481378538,1062,voice,8766223514308,538,2024-01-01 07:35:50.488475
7486869377742,175,voice,9267638876764,1398,2024-01-01 07:36:46.795624
4548752999164,1325,video,2757945486545,1725,2024-01-01 07:34:55.979085
7693774577425,937,video,7211288387569,404,2024-01-01 07:43:02.564651
6182147391143,1347,video,8361624547974,313,2024-01-01 07:32:26.173285
8815912889293,89,voice,9731006405057,95,2024-01-01 07:45:28.606552
8730156783723,656,voice,9976694949091,1356,2024-01-01 07:46:53.937758
0656658641458,85,video,3280868049556,24,2024-01-01 07:36:33.742830
1273002488800,1457,voice,1984882161271,1446,2024-01-01 07:41:54.125210
8943232997903,1085,video,3976212759658,126,2024-01-01 07:33:38.986773
9765515306355,1471,video,0135126780924,1424,2024-01-01 07:34:15.566023
7184479390637,1658,voice,6022571103744,814,2024-01-01 07:35:26.550517
1155231504474,304,voice,4625107093589,322,2024-01-01 07:40:26.045014
0761466961298,855,video,4905676772847,1514,2024-01-01 07:42:05.509877
7535806784725,457,voice,2411082283346,777,2024-01-01 07:44:19.533472
5452769005418,1044,video,3702333122870,317,2024-01-01 07:44:58.106721
4621041264750,1707,voice,9658915625640,1660,2024-01-01 07:43:55.075397
8281766011601,1049,voice,9197699110762,562,2024-01-01 07:33:01.492470
2958105068357,324,video,1735272788675,1584,2024-01-01 07:47:14.417979
8129364369559,1768,video,5132191087081,1480,2024-01-01 07:45:23.129568
6981546198172,367,voice,1359418893104,763,2024-01-01 07:42:15.447126
3882578993015,1151,voice,1337407213961,1616,2024-01-01 07:45:22.596972
6953824330289,834,video,4739344177722,67,2024-01-01 07:46:11.337817
9632386308256,16,video,7416477352880,977,2024-01-01 07:32:53.204813
0855815657746,810,voice,0514295527512,199,2024-01-01 07:32:23.397741
2530111634828,1199,video,8349896644663,1567,2024-01-01 07:45:49.254983
2904144686865,639,video,7719242167676,127,2024-01-01 07:46:28.967485
8552854462390,285,voice,8807841836367,532,2024-01-01 07:36:39.014393
6552286055760,243,video,5435491379424,455,2024-01-01 07:43:57.557778
7317330338190,308,video,5683166641028,124,2024-01-01 07:37:45.957034
9385426222953,555,video,5560088335246,1393,2024-01-01 07:33:22.225058
0883637008804,1219,video,4122494258536,1209,2024-01-01 07:43:50.084914
3202370819778,581,video,4110136847523,143,2024-01-01 07:46:17.133080
8908573715550,1020,video,1020921941367,504,2024-01-01 07:36:29.736360
7890893957652,1055,video,5189075186362,1035,2024-01-01 07:37:30.301628
4735390490399,356,voice,7204465154442,1179,2024-01-01 07:43:01.490243
2520600635965,441,voice,3040163885071,493,2024-01-01 07:40:12.844211
2102931029445,935,voice,8252310938308,606,2024-01-01 07:46:24.427726
4962317360793,1420,video,9414292618009,267,2024-01-01 07:41:52.468457
3534721563435,748,video,8170610588376,1090,2024-01-01 07:35:49.527301
5830756180621,366,video,8471299446047,838,2024-01-01 07:36:51.614492
0410425109410,1307,voice,0038326551234,1764,2024-01-01 07:37:38.252875
6172129194894,1361,voice,0547192874358,17,2024-01-01 07:34:57.395509
6084704455999,85,voice,4662866816693,986,2024-01-01 07:36:40.448628
8067138900297,1675,voice,6652914476490,134,2024-01-01 07:43:00.311943
0687858315112,881,voice,2601461027448,1740,2024-01-01 07:47:47.439934
7287061000999,1028,video,7256645610668,166,2024-01-01 07:42:47.589718
0650302377366,977,voice,0402464234075,263,2024-01-01 07:46:47.890948
8713255838033,580,voice,3630524659663,1508,2024-01-01 07:48:58.849503
4042107886284,1275,voice,0964211720839,1039,2024-01-01 07:39:54.059270
3347042962183,580,voice,0356360460982,1226,2024-01-01 07:48:19.158742
0961141218532,1244,video,6791857257289,76,2024-01-01 07:34:34.097009
2325737202716,146,voice,2619286998316,156,2024-01-01 07:43:45.315787
8210661168079,850,voice,3172826389586,1240,2024-01-01 07:32:42.608924
2201558444375,1481,video,3733266823025,222,2024-01-01 07:42:27.515733
6439969369678,1630,video,6189287919056,1669,2024-01-01 07:42:51.465811
6552235067109,948,voice,5866651027891,72,2024-01-01 07:36:06.907711
1811013977159,1187,video,3637873092343,999,2024-01-01 07:46:08.267697
0365498301502,54,voice,2278272251122,563,2024-01-01 07:41:18.467845
6302738504630,391,video,6223101031007,938,2024-01-01 07:46:56.679459
3828822075944,444,video,4819260241510,1509,2024-01-01 07:38:03.741018
3556089086908,34,video,7006082349796,675,2024-01-01 07:37:48.115235
9544623337328,815,voice,9976997062290,1234,2024-01-01 07:39:35.451957
5552990140081,1266,voice,2876423346466,954,2024-01-01 07:43:23.148105
8595198101627,483,video,0851167583095,768,2024-01-01 07:39:00.474746
7733848916451,1392,voice,6548406659318,869,2024-01-01 07:38:58.932430
7086254681616,754,video,1728721183388,1721,2024-01-01 07:34:55.659527
0720367683664,1993,voice,6910860143817,1049,2024-01-01 07:47:53.536484
8108011994482,1247,voice,0149712672586,708,2024-01-01 07:41:44.550890
5968493418664,108,video,3647470925589,51,2024-01-01 07:47:21.642597
4880367968779,1758,video,9349117458500,626,2024-01-01 07:41:02.382146
7619197884695,1680,voice,4369607858242,872,2024-01-01 07:42:31.593901
7187101126553,1147,voice,4283587768781,1319,2024-01-01 07:44:21.053473
4790007915600,1263,video,9661731634372,124,2024-01-01 07:41:37.544527
3702134970783,1028,video,4912743229899,618,2024-01-01 07:46:47.810273
9458203192696,617,voice,5724072796530,1376,2024-01-01 07:39:18.751689
1862799738582,520,video,6945431545511,751,2024-01-01 07:33:54.817223
2241633525977,1778,video,3376367722579,632,2024-01-01 07:37:55.925334
5180534351526,1814,voice,7323446844657,523,2024-01-01 07:47:42.523921
3981881150976,1041,voice,1722988733051,675,2024-01-01 07:35:14.673448
9360694671281,544,video,3065247637278,613,2024-01-01 07:41:58.707366
6661434469789,848,voice,3348911814247,458,2024-01-01 07:35:21.821180
0544737786135,444,voice,1959632629583,1024,2024-01-01 07:43:01.812753
5996778690531,78,video,5416059219752,1091,2024-01-01 07:40:26.849998
0997805276846,524,voice,7036611794414,1793,2024-01-01 07:46:57.244641
3420153574850,1944,voice,8555943812651,644,2024-01-01 07:46:05.869993
2603617428265,170,video,7407609071291,411,2024-01-01 07:40:58.971924
5544570686065,1000,voice,2450695595941,1356,2024-01-01 07:43:17.986816
9161468068773,220,voice,7554858904204,241,2024-01-01 07:33:30.555356
1678480434542,1136,voice,9475415285537,1182,2024-01-01 07:34:17.269199
4228703608244,624,video,5020821848805,156,2024-01-01 07:33:11.296243
5521581744805,824,voice,6527303284428,765,2024-01-01 07:38:54.868069
2911393302981,1572,video,2905802534875,1711,2024-01-01 07:47:31.218525
0462659352932,1760,voice,6500745189935,163,2024-01-01 07:47:26.540378
1979969086087,623,video,7915359022221,1026,2024-01-01 07:39:28.306505
1192299666450,1722,video,4103092300353,839,2024-01-01 07:34:54.081768
0284405741004,1370,voice,8546047392845,791,2024-01-01 07:34:41.626317
3777691011416,1552,video,4177735504649,615,2024-01-01 07:47:35.789877
6300922691649,1330,video,5923292708100,152,2024-01-01 07:44:29.092987
5849389888248,571,video,6279863641862,297,2024-01-01 07:36:01.870312
9338014224157,331,voice,5892022118700,626,2024-01-01 07:36:00.082625
4634381811308,1620,voice,2363496250915,506,2024-01-01 07:32:21.490720
3858993358317,677,voice,9244770595113,1206,2024-01-01 07:36:51.317727
1532201825187,1934,voice,7611682486524,241,2024-01-01 07:35:57.380436
4155146207656,1585,voice,3471361347166,1001,2024-01-01 07:40:04.714809
3667707204468,1601,voice,3421590725752,899,2024-01-01 07:47:10.016558
8752097116546,1946,video,1207790688369,1280,2024-01-01 07:35:21.758603
3084499476560,1896,video,7048630648412,715,2024-01-01 07:35:23.142551
1995050507104,1502,video,5289538600392,414,2024-01-01 07:41:27.806080
5922236111550,522,video,9173201649698,237,2024-01-01 07:34:20.635236
6418053748515,1100,video,0169338002694,1163,2024-01-01 07:32:50.534984
6888559031313,380,voice,4989393598742,155,2024-01-01 07:41:09.969584
1036197626445,1083,video,7788288122345,332,2024-01-01 07:46:42.475701
8674150799453,1495,video,8297316976499,1291,2024-01-01 07:40:10.190773
4301902372835,1722,voice,0004145388935,282,2024-01-01 07:40:48.270154
6764737956489,1186,video,9486331243091,914,2024-01-01 07:41:10.870610
1029011856234,1457,voice,1424239513409,1001,2024-01-01 07:47:36.848049
9957959428908,1633,voice,2323918990649,1735,2024-01-01 07:47:14.221307
4834884972009,983,voice,1092036598140,334,2024-01-01 07:33:02.945332
3430898786199,85,video,6725944784037,1660,2024-01-01 07:35:54.173901
2982947119109,753,voice,7317202807977,182,2024-01-01 07:41:59.804385
9610198949921,1809,voice,2042068738815,119,2024-01-01 07:48:15.770817
9442751294719,69,voice,6617820295519,1738,2024-01-01 07:40:55.020563
6836178063520,453,video,4733383515923,297,2024-01-01 07:40:28.610895
2442793516833,1532,voice,0320630258853,1206,2024-01-01 07:40:13.327067
5441940037228,1855,video,0704433987019,1330,2024-01-01 07:34:47.295704
2312445180070,644,voice,7523017134526,1387,2024-01-01 07:36:36.396609
1856380500999,1803,video,8430086330071,1218,2024-01-01 07:34:05.306652
0869734986438,428,video,0642154137866,992,2024-01-01 07:37:58.519868
1107003751737,1240,voice,3132745083359,1040,2024-01-01 07:48:05.917494
5315471823399,823,voice,0201711819051,63,2024-01-01 07:43:19.373516
5283460910199,302,voice,2381792691877,1178,2024-01-01 07:42:39.024451
9729631975285,402,video,3641994237043,1276,2024-01-01 07:44:17.195155
4650999933892,402,video,5103889843898,599,2024-01-01 07:44:08.036581
1736446053160,1991,voice,0484444737053,1229,2024-01-01 07:40:54.850674
2233238404184,1642,video,2513217162666,740,2024-01-01 07:32:30.207372
4137752148042,1702,video,5512413431137,1763,2024-01-01 07:40:31.702040
7055495853723,1715,video,3228045648548,653,2024-01-01 07:32:55.537554
0644487325322,558,video,5920230161149,1277,2024-01-01 07:39:12.654776
3567781555646,568,voice,3742484400035,1702,2024-01-01 07:39:37.893672
9128470092418,1532,voice,3729871844142,1378,2024-01-01 07:40:24.484637
3881175763780,877,voice,8812258906550,1180,2024-01-01 07:46:35.528899
3659983668596,1839,video,9185058887412,75,2024-01-01 07:48:31.260437
0888111054948,1493,voice,5338556680670,973,2024-01-01 07:38:43.629960
6058474147577,146,video,3855148480380,1420,2024-01-01 07:47:59.847044
5852000853650,1557,video,8980942840904,575,2024-01-01 07:38:48.538670
4979861896358,701,voice,5290063581056,1663,2024-01-01 07:44:03.147474
9187949315019,1015,video,9998561517787,462,2024-01-01 07:33:06.627702
7108755921248,1429,video,0884466099504,1565,2024-01-01 07:45:00.100363
7030522818708,1977,video,0529791296856,1055,2024-01-01 07:42:19.378314
6447693950316,1599,voice,8082359619878,1338,2024-01-01 07:46:34.809486
0080366426737,1632,video,2129850530702,1742,2024-01-01 07:33:22.622266
3911952518723,1966,video,4314639693201,1557,2024-01-01 07:46:42.627698
4329355520026,1575,video,3617785112966,839,2024-01-01 07:37:01.366123
3047424021976,122,voice,8675222438859,1657,2024-01-01 07:45:49.913165
1776842703065,1719,voice,4862916154849,678,2024-01-01 07:35:19.169348
9458852718328,329,video,5159619576896,751,2024-01-01 07:45:35.154536
6343057233874,1438,video,7576390765350,95,2024-01-01 07:45:42.091436
0618552448417,966,video,2993690737513,1440,2024-01-01 07:40:28.259777
6363544841927,1382,video,6169652855847,1384,2024-01-01 07:47:07.992110
7894609960013,1756,voice,0438587061443,1035,2024-01-01 07:40:27.695960
0414705527037,1620,video,7779326438969,1286,2024-01-01 07:48:57.812800
8243062539722,869,voice,2087562341723,1749,2024-01-01 07:42:37.762509
1274969639659,1420,video,6122571395511,108,2024-01-01 07:45:25.750593
7085987809116,1003,voice,8231046909159,276,2024-01-01 07:33:34.444497
6497244759063,958,video,8228079759323,1264,2024-01-01 07:35:54.026474
7309870382007,1036,video,2345340052340,1095,2024-01-01 07:48:29.581481
6684994733491,1339,video,3125547182707,505,2024-01-01 07:44:51.833046
1977966645709,293,video,6184660873574,1068,2024-01-01 07:37:06.437707
1461916202950,1983,voice,8614262490991,169,2024-01-01 07:37:44.714481
4457676757071,1763,voice,2355603905007,774,2024-01-01 07:36:22.303471
7581043589262,130,voice,6638110576476,1236,2024-01-01 07:42:56.765861
1349983474594,1237,voice,7945481403172,155,2024-01-01 07:38:40.964984
3461608804365,942,video,5788162577726,880,2024-01-01 07:47:09.552232
2084100806405,1157,video,1599972613675,644,2024-01-01 07:43:18.311413
2538024468676,96,voice,3940851626490,1034,2024-01-01 07:32:46.143875
9444333686418,1354,voice,7368922102139,1029,2024-01-01 07:44:50.641139
1540126880085,765,video,9893917917055,1082,2024-01-01 07:46:04.678689
9854456773373,1611,video,3858642223794,1005,2024-01-01 07:34:29.431546
5602472290176,251,voice,1295668679789,1023,2024-01-01 07:42:08.515878
5986696328595,709,video,4098613868070,909,2024-01-01 07:32:18.634608
7400335930643,6,video,5185788974616,1498,2024-01-01 07:36:35.270503
6298677139042,970,voice,5028243986705,1220,2024-01-01 07:45:51.752796
7304115418868,1212,voice,8731927299852,698,2024-01-01 07:38:56.966683
0870586310898,1957,voice,3685723022549,2,2024-01-01 07:47:04.115399
