msisdn,tower_id,up_bytes,down_bytes,data_type,ip_address,website_url,event_datetime
1968093144845,893,935337,818445,audio,180.189.114.141,http://www.pena.org/,2024-01-01 07:19:25.210369
6936240522975,611,353402,789140,image,190.60.134.51,https://www.hancock-brandt.com/,2024-01-01 07:18:13.964617
8089858847820,1493,651710,372674,video,209.173.20.85,https://martinez.com/,2024-01-01 07:17:17.821754
3456064651790,1006,924566,343380,image,204.213.254.105,https://jones.com/,2024-01-01 07:30:06.798250
5307919154111,1079,954556,613999,video,215.145.20.152,http://www.esparza.com/,2024-01-01 07:22:36.214314
3950490379643,1198,164186,834624,image,32.171.17.171,https://moore.com/,2024-01-01 07:16:40.586844
8245068914032,621,693914,620495,image,71.86.27.231,http://kelly.biz/,2024-01-01 07:20:13.116478
2806842284730,1147,656397,194445,audio,209.16.52.43,https://www.burns.com/,2024-01-01 07:30:05.254205
6296866403006,1287,331936,329760,video,167.217.47.48,https://oliver-parker.net/,2024-01-01 07:15:46.923113
0950812768976,1352,125006,690418,text,124.143.102.107,http://www.rice-hicks.info/,2024-01-01 07:16:27.050304
0640313471221,1056,310409,945854,audio,204.184.143.231,http://jackson.com/,2024-01-01 07:17:05.179878
9420923433141,1572,204267,388192,video,105.222.165.11,https://www.robbins.com/,2024-01-01 07:21:57.940705
0972856526247,1705,173535,503072,text,79.127.20.242,http://www.cline.net/,2024-01-01 07:29:23.498348
6121638161969,1273,821939,524699,image,188.148.190.235,http://graham-nguyen.com/,2024-01-01 07:22:31.225872
6156237899438,522,870398,232405,image,211.107.186.196,http://ayala.net/,2024-01-01 07:31:06.280746
3301200706945,1092,789212,481152,text,184.33.157.34,http://www.jackson.biz/,2024-01-01 07:19:19.388733
9327272764376,1496,558742,272885,audio,128.198.169.27,http://www.williams-anderson.com/,2024-01-01 07:16:16.746242
2084762245142,372,309299,158600,application,178.87.109.121,http://johnson-johnson.biz/,2024-01-01 07:26:30.319666
2069357779334,515,994380,389843,audio,150.16.75.146,https://www.avery.org/,2024-01-01 07:29:58.008439
0878801616291,636,101476,624163,image,211.27.27.186,https://www.aguilar.com/,2024-01-01 07:30:07.321779
3979828666530,1515,765391,301634,text,115.157.166.5,https://www.pearson-adams.com/,2024-01-01 07:19:15.341777
8101744499819,584,665537,229167,audio,198.118.84.224,https://berger.com/,2024-01-01 07:23:39.673934
9995331145476,785,575292,755110,video,54.175.45.185,http://www.sawyer-quinn.com/,2024-01-01 07:32:02.785280
0751466681675,1441,592015,466921,audio,192.114.99.178,https://www.vaughn-peterson.com/,2024-01-01 07:29:18.700800
5086486655308,957,985935,266467,video,214.164.38.184,https://www.jones.biz/,2024-01-01 07:19:13.641119
7465279707496,778,930633,287373,audio,221.231.229.77,http://www.cruz.biz/,2024-01-01 07:26:38.987347
7200778275907,321,887967,822543,text,82.229.42.171,http://www.baker.net/,2024-01-01 07:17:50.751651
3023376413227,1079,884914,639186,audio,72.96.164.71,http://www.hunter.info/,2024-01-01 07:27:44.396172
2224787840616,1625,251191,162885,video,47.81.108.42,http://www.moore-schneider.com/,2024-01-01 07:27:03.545432
2142675949979,1165,662349,826306,video,12.195.70.179,https://moore.biz/,2024-01-01 07:16:37.503308
7488520221249,1274,317456,569002,audio,196.121.228.234,http://www.williams-gibson.biz/,2024-01-01 07:28:54.781475
3774959993012,1315,137705,238136,application,36.203.194.87,https://www.cook.org/,2024-01-01 07:30:45.532370
5225613015244,1164,774862,717062,text,163.120.134.56,http://brady-johnson.com/,2024-01-01 07:16:06.908895
1651593150977,493,515120,433412,text,219.235.81.101,http://green.com/,2024-01-01 07:21:26.853649
3825492993952,1901,972658,271686,application,161.186.135.213,http://roberts.net/,2024-01-01 07:29:49.480706
0091188944713,756,560754,310414,audio,22.130.31.3,https://salinas.biz/,2024-01-01 07:20:26.765657
7809240743860,381,116820,718345,video,184.13.137.112,http://www.russell.com/,2024-01-01 07:17:25.637989
8971729638537,381,549244,392052,audio,190.11.224.16,https://james.com/,2024-01-01 07:21:18.584910
9132836675087,1966,952801,753694,video,169.120.92.91,http://www.moore.net/,2024-01-01 07:16:46.486638
6698051103319,294,585172,232826,audio,213.35.168.108,https://mcguire.org/,2024-01-01 07:21:29.561479
7350545892349,405,456564,708209,application,106.218.228.172,https://lawrence.info/,2024-01-01 07:18:00.252769
4128291582475,1905,905187,322962,video,211.34.115.129,https://www.woods.com/,2024-01-01 07:24:11.621686
1167589566919,1952,421888,435015,application,113.119.123.249,http://carpenter-callahan.com/,2024-01-01 07:25:46.423767
8322839379930,686,215478,230194,video,95.140.51.196,http://www.levy-whitney.info/,2024-01-01 07:30:48.247637
1866864665755,965,346026,670256,audio,42.3.80.129,https://www.armstrong-lowery.com/,2024-01-01 07:27:16.948399
2663485363807,1942,185486,585416,video,147.28.103.184,http://garcia.com/,2024-01-01 07:22:30.260968
4425675354085,1522,532344,871103,audio,198.219.98.188,https://marsh.org/,2024-01-01 07:27:14.445649
8907317593152,445,177065,507897,audio,191.6.5.192,https://www.walter-gregory.info/,2024-01-01 07:15:52.859436
6803891249864,303,681493,864592,video,202.124.57.171,http://www.oliver.net/,2024-01-01 07:24:02.889676
1878537374090,854,779934,159927,image,193.91.151.116,http://www.luna.com/,2024-01-01 07:29:23.226981
0030767699680,726,372336,281620,video,147.175.244.48,https://williams.net/,2024-01-01 07:18:34.735123
0232825444674,1569,425667,846867,video,206.140.183.244,http://fields-martinez.info/,2024-01-01 07:31:55.400603
8420917075913,1551,687225,908455,text,196.188.53.253,http://jensen.org/,2024-01-01 07:22:00.143988
4568076293437,811,184204,321984,audio,66.147.92.111,http://www.sellers.com/,2024-01-01 07:21:32.858467
9438885877656,526,720498,688669,audio,131.57.167.132,https://welch.com/,2024-01-01 07:25:08.087250
8142000759373,97,588567,882078,image,155.128.213.170,http://dickerson-higgins.com/,2024-01-01 07:23:58.605482
