msisdn,tower_id,call_type,dest_nr,call_duration_sec,start_time
0490683188252,433,voice,9213372042094,1653,2024-01-01 10:09:14.959804
9811068135422,697,video,1400871415508,1025,2024-01-01 10:04:50.200901
8459082161588,1108,voice,7113368726869,1406,2024-01-01 10:13:34.299309
1777332306328,1754,voice,4805868408115,967,2024-01-01 10:18:17.472216
8423496505105,1316,voice,0172939319226,1424,2024-01-01 10:14:43.669237
4526079321119,966,voice,3548895521308,1500,2024-01-01 10:18:10.324366
9213398170955,1811,video,7691289047578,1750,2024-01-01 10:14:45.349138
8514756958531,1410,voice,1294889859815,301,2024-01-01 10:19:43.270977
8123634965810,448,voice,0867485326779,751,2024-01-01 10:18:42.438891
8390565599799,1497,voice,2839745115537,372,2024-01-01 10:04:50.663657
1038459794727,1532,voice,4596117399879,1452,2024-01-01 10:07:20.147780
5763385390314,391,voice,4115486803348,922,2024-01-01 10:08:23.378277
6581186390120,1972,video,0234460504052,618,2024-01-01 10:19:32.115870
1503387851415,1697,video,2801878880822,47,2024-01-01 10:14:35.058270
3844836303453,1969,video,9828175497107,91,2024-01-01 10:16:51.884737
4585155137793,435,voice,1076256442183,502,2024-01-01 10:09:16.658148
9200735188321,1004,video,4600131370484,321,2024-01-01 10:09:02.147278
8283825041201,1510,voice,5042234106446,1398,2024-01-01 10:10:17.749606
2696137410954,1071,voice,3817353979281,543,2024-01-01 10:11:06.269435
9403529924976,1649,video,5666230084314,918,2024-01-01 10:17:02.324665
6003114999241,235,video,0085182747879,293,2024-01-01 10:16:06.602048
8768422304839,1680,video,6493174707156,29,2024-01-01 10:13:30.290728
3812644485189,1732,voice,9748103511266,482,2024-01-01 10:08:11.013949
5973993739268,245,video,1786876410517,1666,2024-01-01 10:09:18.888754
7274467186876,423,video,0709232973766,1754,2024-01-01 10:17:21.838083
2582136911080,222,video,9566591071716,898,2024-01-01 10:05:08.948234
2648886337212,152,voice,3342722517964,87,2024-01-01 10:03:25.585999
2780454731569,81,voice,5771449041085,1279,2024-01-01 10:17:53.095586
4963430912984,182,video,7345852828736,903,2024-01-01 10:09:03.165785
9963304454087,107,voice,9373980127379,280,2024-01-01 10:07:25.963439
4208572237399,1670,video,3352374273496,213,2024-01-01 10:07:44.372503
9859815196312,157,video,4164983849144,987,2024-01-01 10:18:42.468285
4386065201685,1737,video,9259505217816,1441,2024-01-01 10:09:55.427634
5541175729934,571,voice,4039873477047,132,2024-01-01 10:10:57.283025
5576632841009,1048,voice,8179997322963,110,2024-01-01 10:05:58.130629
0211990762810,49,video,6515997698938,1304,2024-01-01 10:10:47.058092
6957044622909,1712,video,8034277183452,1791,2024-01-01 10:16:05.334370
5329928743293,1335,voice,9762133731935,1263,2024-01-01 10:03:28.629094
6299782918077,21,voice,9007540861869,1526,2024-01-01 10:19:05.795968
1089763874227,446,video,8044234760330,1127,2024-01-01 10:04:00.811354
2172277375305,1812,voice,0203644310294,1569,2024-01-01 10:05:25.710799
7642453846133,806,video,7633015318847,1667,2024-01-01 10:04:06.287214
3796010640057,1573,voice,2319827202587,1648,2024-01-01 10:10:58.616943
1621146118593,349,voice,4687936687112,741,2024-01-01 10:17:31.395452
7445661432537,574,voice,0117461224444,207,2024-01-01 10:10:31.986719
3384776073052,1860,voice,1697690713121,163,2024-01-01 10:04:20.005837
7654337502541,1754,voice,1464422163273,93,2024-01-01 10:19:36.430590
4003846559981,823,voice,1878222305439,1198,2024-01-01 10:05:38.790657
1345768031918,643,video,5853962567901,962,2024-01-01 10:03:19.043047
7585893478310,1874,voice,6076238285822,1714,2024-01-01 10:06:30.543254
7177594756311,1129,voice,9302483122064,806,2024-01-01 10:05:40.160901
0254386417916,574,voice,6143517949951,1503,2024-01-01 10:07:12.876014
5582213737123,1524,video,0232752139088,1227,2024-01-01 10:12:28.022718
9723288288155,464,video,6073042976484,676,2024-01-01 10:16:57.312453
4956921757436,1509,video,9459703775545,158,2024-01-01 10:12:29.392881
6740965705405,826,voice,4538514812469,837,2024-01-01 10:13:45.790856
2500106449149,892,voice,0098808622463,1102,2024-01-01 10:12:59.476060
1642730611592,1139,video,3744952082998,916,2024-01-01 10:14:21.146006
6511908681940,1981,video,2686311706677,271,2024-01-01 10:03:47.128092
1412483201583,874,voice,6942224673015,34,2024-01-01 10:12:03.982778
6386259988434,1488,voice,9687818738122,701,2024-01-01 10:04:45.915944
4373013943645,1007,video,9943992242543,1102,2024-01-01 10:07:11.672697
5944593429238,1178,video,6587975080421,1792,2024-01-01 10:08:41.076637
1287484437770,1642,video,2678787364530,680,2024-01-01 10:13:37.682338
4763522847238,55,voice,3370336687821,912,2024-01-01 10:15:19.523507
9239369158761,903,voice,1113804905081,504,2024-01-01 10:05:58.190778
4354131789981,1384,video,0398862492807,1278,2024-01-01 10:16:13.624341
9879050137656,1608,voice,7364880078349,1392,2024-01-01 10:14:17.998492
4676365925757,674,voice,8876173322286,1326,2024-01-01 10:16:06.518770
2869796704926,1061,video,7748926135607,1481,2024-01-01 10:11:23.923865
7719590439485,1822,voice,3073966299442,1703,2024-01-01 10:03:16.148497
3480542227831,1224,voice,1421829711157,266,2024-01-01 10:13:33.369289
7892601176876,1647,video,1807764921921,884,2024-01-01 10:14:33.565524
2780230423942,1959,voice,7283694048297,64,2024-01-01 10:17:42.563356
6635618566260,872,video,2733157372878,477,2024-01-01 10:15:24.974312
6681241196813,1541,voice,6980568173278,670,2024-01-01 10:07:14.187029
7435203572542,291,video,9010408280458,1740,2024-01-01 10:10:29.936896
3877113891866,1597,voice,4513291417211,690,2024-01-01 10:13:31.304293
7339043111632,1235,voice,5461861695032,1573,2024-01-01 10:09:02.041244
7238506073082,1244,video,5358724836100,1287,2024-01-01 10:12:21.771718
2572876944086,795,voice,1348864118306,298,2024-01-01 10:14:51.156226
3995889535049,582,video,2853698265146,1599,2024-01-01 10:06:36.055097
3040608800274,1894,voice,8479593559411,550,2024-01-01 10:19:44.537840
6788693002317,837,voice,9984613224696,275,2024-01-01 10:17:47.290254
7412109782971,1675,voice,8717114191311,1695,2024-01-01 10:10:21.797867
6092828789201,968,video,3177884716155,1491,2024-01-01 10:12:16.912270
8664781268282,1708,video,0053155078973,1596,2024-01-01 10:07:45.686301
2698756218227,1762,voice,7192625644580,494,2024-01-01 10:16:31.853977
3811894438439,1841,video,3704288906267,543,2024-01-01 10:10:23.448502
3691781362957,206,video,2140939696828,713,2024-01-01 10:14:20.774876
9720139225413,1253,video,7383249392786,428,2024-01-01 10:06:27.237575
6957736509513,317,video,1938289052613,571,2024-01-01 10:19:44.023858
1574372416940,183,voice,5566446762299,762,2024-01-01 10:17:16.331299
4458306470052,364,voice,6530227395817,998,2024-01-01 10:16:03.623181
8801955237966,70,voice,6851033310093,1642,2024-01-01 10:18:36.537112
7559689543924,578,voice,7047261678669,688,2024-01-01 10:13:05.213133
5092097389917,998,video,8617262807757,744,2024-01-01 10:19:25.467201
8674140977604,1226,voice,8269483214814,1462,2024-01-01 10:05:02.297761
0278287545334,1808,voice,2795122917155,819,2024-01-01 10:04:30.231066
1519216532159,1006,voice,6578318291935,854,2024-01-01 10:04:21.585149
9394691151209,82,video,4789484230230,1070,2024-01-01 10:11:06.704496
8383679308018,586,video,3302175871578,1523,2024-01-01 10:15:12.230542
1080644379489,433,video,8222694413457,355,2024-01-01 10:16:36.520767
6609535899128,1386,video,9658611162972,1320,2024-01-01 10:05:40.480502
4897024168791,98,video,8462426005494,1326,2024-01-01 10:11:52.993837
6035128535331,547,voice,3435732338988,1513,2024-01-01 10:11:59.896323
3940819948345,827,video,2284689635850,1788,2024-01-01 10:04:00.260763
3692371563864,1730,video,8946155592836,1279,2024-01-01 10:12:27.055499
8497596367217,657,voice,9329156160142,725,2024-01-01 10:05:32.293538
2484938957990,691,video,8064753625806,132,2024-01-01 10:14:16.891696
0009086533969,1047,voice,7058666857636,1510,2024-01-01 10:04:06.004279
7218959058899,1318,video,5537347830076,457,2024-01-01 10:04:33.974546
2218322678977,1525,video,4005162314054,1332,2024-01-01 10:19:19.497847
4986502553356,1744,voice,5417681915755,52,2024-01-01 10:09:02.573011
9935744461043,1662,video,4583532824310,1620,2024-01-01 10:07:53.083708
8696926664108,1481,voice,4057517199471,952,2024-01-01 10:18:58.225662
9088539005671,460,voice,5368310606687,1338,2024-01-01 10:14:57.711009
8312619283150,1501,voice,1059333675127,508,2024-01-01 10:05:52.860353
2614188656997,1273,voice,2794413685175,294,2024-01-01 10:04:37.719622
9421555853917,679,video,1148350393845,270,2024-01-01 10:03:01.906775
6286540922853,1021,video,5399103828436,1223,2024-01-01 10:10:58.989458
4090752712423,936,video,5156749571099,1213,2024-01-01 10:04:48.142586
5324631553689,1163,voice,9355181351475,1313,2024-01-01 10:15:08.867388
9985924300588,134,voice,3984243284427,1635,2024-01-01 10:12:30.214526
6160694168943,553,voice,6537627808832,495,2024-01-01 10:12:45.959229
8562210209650,1622,voice,4002247162042,1167,2024-01-01 10:05:55.299072
7310926853388,623,voice,6481567429024,629,2024-01-01 10:03:22.310964
4620456337886,155,voice,2453777097646,1728,2024-01-01 10:12:27.151248
7147096973054,1154,video,9422031154904,353,2024-01-01 10:13:20.830057
8161722483129,1233,voice,2121050710910,463,2024-01-01 10:15:02.665314
5394931256591,1391,voice,1066041585649,993,2024-01-01 10:18:17.374551
5893619116120,293,voice,6279058654840,65,2024-01-01 10:03:59.168065
5498465345050,127,video,6672235253286,804,2024-01-01 10:05:17.167228
2869796704926,1611,video,7552707428104,1190,2024-01-01 10:04:07.031353
3743484902432,1102,voice,3791204950290,1405,2024-01-01 10:10:59.815776
2715374578409,1802,video,1755741830980,1013,2024-01-01 10:06:43.169093
8986445006484,1457,video,6817849879148,1048,2024-01-01 10:10:01.404287
4906322951374,1623,voice,6243381135082,1402,2024-01-01 10:13:34.415166
3307334216721,200,voice,5044679091923,1112,2024-01-01 10:10:40.838869
8101534685426,121,voice,2048012749911,1516,2024-01-01 10:17:18.516900
3938357037544,1874,voice,3425822747975,178,2024-01-01 10:03:05.007802
9061534720262,1100,voice,8401536421533,1110,2024-01-01 10:04:24.336483
8030308246351,1225,voice,6924785781972,1647,2024-01-01 10:09:29.315052
8863978719575,1119,voice,3040870110119,1314,2024-01-01 10:04:19.751604
0472228720960,496,video,6417654435909,944,2024-01-01 10:10:28.267037
5295305143690,347,voice,6579307678689,671,2024-01-01 10:16:50.097678
5411594058258,321,voice,7098180253282,1758,2024-01-01 10:10:02.550799
7360669609560,368,voice,4039579809612,142,2024-01-01 10:07:35.305811
6216732577731,408,voice,0730151220875,188,2024-01-01 10:13:08.721256
7343070795367,1275,voice,2688747210211,72,2024-01-01 10:15:10.218494
0778180794324,359,video,7922435876552,1156,2024-01-01 10:08:25.286492
0943817895494,1474,video,6278699108874,1505,2024-01-01 10:09:39.138651
8783998123291,1065,video,9998433399920,1187,2024-01-01 10:10:49.519717
8916427638308,221,video,1754093857986,731,2024-01-01 10:04:30.150296
7060336458160,626,video,1178662768709,472,2024-01-01 10:11:20.917915
1631454784504,437,video,6422348801539,1313,2024-01-01 10:09:27.678940
6414366463667,1924,voice,7264237661496,1600,2024-01-01 10:16:49.005820
7581901450199,469,video,3037382683494,2,2024-01-01 10:04:34.581647
9767884456324,937,voice,9121797094515,832,2024-01-01 10:07:41.331972
1423239375397,1482,video,9298833960940,197,2024-01-01 10:10:00.174035
2070031991594,623,video,6714471947880,18,2024-01-01 10:12:32.287544
7544137349889,330,voice,4833386642522,62,2024-01-01 10:07:18.150397
2107101336723,1729,voice,8364701015226,100,2024-01-01 10:14:38.946253
8525288839079,214,video,8172702263580,220,2024-01-01 10:13:26.810132
4645603025477,469,voice,3056337927433,342,2024-01-01 10:12:06.958453
6353330424511,1027,voice,8472401309347,1046,2024-01-01 10:19:02.509583
9879576959165,1773,video,7458680407929,1127,2024-01-01 10:08:31.412140
9000774476138,1114,voice,5822645360054,962,2024-01-01 10:04:15.655136
4418498888639,354,video,1112815636799,90,2024-01-01 10:05:49.745899
0873013603584,1311,video,3000780224410,1568,2024-01-01 10:05:30.312586
3575796939213,1383,video,0242890874582,1675,2024-01-01 10:12:47.526340
3810229691462,519,voice,7310530052562,604,2024-01-01 10:10:11.108054
4733765923684,719,video,3989479052646,860,2024-01-01 10:18:23.026195
7966391082953,187,voice,6407775655560,1742,2024-01-01 10:16:19.706034
2846874035264,353,voice,2220137147317,322,2024-01-01 10:18:44.038836
7764113062895,110,voice,6070414932204,122,2024-01-01 10:07:39.224348
3559996312672,237,video,7819519480426,1297,2024-01-01 10:14:15.694077
3083529214009,1711,video,7983152203481,1355,2024-01-01 10:19:10.166327
9560926413886,1331,video,1080718018604,807,2024-01-01 10:19:14.347922
7284071461512,1374,video,6811769777325,578,2024-01-01 10:16:24.669463
7422392935755,1371,voice,6102235930698,317,2024-01-01 10:14:35.451749
0827634066371,1844,video,1802012472026,133,2024-01-01 10:18:20.701032
9344847121387,300,voice,5663851624891,1121,2024-01-01 10:15:24.643337
7775165263785,357,voice,3657269080449,298,2024-01-01 10:08:24.603621
5185801830867,1687,voice,2244370573821,1075,2024-01-01 10:09:32.752104
2794025045117,926,voice,0054067669615,285,2024-01-01 10:13:45.120511
6526194870562,1823,video,6892462106419,396,2024-01-01 10:15:16.114935
3063827681216,1108,video,3137479274415,570,2024-01-01 10:10:12.869039
8308570843535,1841,voice,7231908389043,1740,2024-01-01 10:12:09.211643
7746301404486,902,voice,1841691460449,1073,2024-01-01 10:10:00.577239
2158888489057,162,voice,0040619092477,334,2024-01-01 10:18:15.418786
4834456172617,1101,voice,9085274774062,44,2024-01-01 10:08:07.554304
9059499185733,1948,video,9455320972226,801,2024-01-01 10:16:36.651578
9741560626042,469,voice,2349816294411,770,2024-01-01 10:18:22.164366
6616680348006,720,voice,5583997856939,426,2024-01-01 10:15:28.530657
6642053362589,2000,voice,1075177097985,1176,2024-01-01 10:16:30.333901
7109175210797,538,video,8053899130997,785,2024-01-01 10:16:22.934878
1980212596712,928,video,6737783517452,1105,2024-01-01 10:04:38.365806
7531433872258,1517,voice,0176741985045,1468,2024-01-01 10:17:08.610287
7131424422588,975,video,2323881991630,1541,2024-01-01 10:10:01.725845
6951049055523,534,voice,3297122676829,1483,2024-01-01 10:07:09.007434
0454040322491,464,video,9928942208529,451,2024-01-01 10:15:58.672693
6285575616617,1522,voice,9856341478692,1256,2024-01-01 10:07:55.174113
2922807404283,1008,video,2077739420624,555,2024-01-01 10:04:07.833391
4513384324322,1292,voice,4480189572919,1266,2024-01-01 10:09:30.526260
7562238634614,148,voice,1210044244948,723,2024-01-01 10:16:34.832081
8596928006757,1116,voice,9400182358305,1179,2024-01-01 10:16:23.955387
8008635787401,1883,voice,6494600850302,481,2024-01-01 10:15:34.132138
0954832223404,862,video,0837989447261,881,2024-01-01 10:18:30.710871
9991174113777,1968,video,8263268658231,1168,2024-01-01 10:05:32.567861
5347504318790,1946,voice,6450433771078,1101,2024-01-01 10:10:29.585674
4657564727895,377,video,7486364383496,405,2024-01-01 10:19:04.722319
2783322171067,504,voice,9507502556748,1784,2024-01-01 10:11:17.303035
1003623797414,629,video,7791416652161,753,2024-01-01 10:10:23.563692
6365453537905,1381,video,7761486305206,593,2024-01-01 10:18:42.350137
4528919991073,1159,voice,9015417484118,371,2024-01-01 10:19:15.224149
3546434255158,1473,voice,0835733524286,471,2024-01-01 10:05:57.347283
0092290160652,1733,video,6493193816376,539,2024-01-01 10:18:44.976597
9043644345121,708,video,7951795463359,1282,2024-01-01 10:17:50.472322
3245656353684,1668,voice,9230222892848,1542,2024-01-01 10:16:33.861567
5581120225653,1137,video,6137599518288,1462,2024-01-01 10:11:13.822346
4087298771255,1998,voice,4571536465912,1482,2024-01-01 10:14:39.078681
5833144949758,1425,video,5427138750697,929,2024-01-01 10:05:54.168926
7556629668461,162,video,0977351107162,422,2024-01-01 10:12:14.410923
0033260492713,1750,video,3228045648548,683,2024-01-01 10:13:02.601251
9323083678090,139,voice,7500133442042,903,2024-01-01 10:17:00.818236
3859547089497,505,video,7455946954206,228,2024-01-01 10:18:39.321255
0684637341926,1564,voice,4618998437700,308,2024-01-01 10:18:42.916243
3386644257901,159,video,1204861214102,1258,2024-01-01 10:07:58.466443
2357291335492,22,video,3672257507476,318,2024-01-01 10:03:49.170445
7725320931322,167,voice,1113804905081,176,2024-01-01 10:11:08.565390
6576117759820,485,video,8488389687413,831,2024-01-01 10:03:13.280892
2642233314961,761,video,7425860072931,842,2024-01-01 10:12:10.146591
3487241119391,173,video,6403104825555,705,2024-01-01 10:14:17.020749
1228971243601,713,voice,1166390072356,187,2024-01-01 10:04:22.537199
7139317504528,298,voice,5793334138369,324,2024-01-01 10:12:08.215275
7433023661839,1414,video,9309567308923,140,2024-01-01 10:13:40.047636
5355910740724,638,video,7994695989341,1198,2024-01-01 10:07:25.568062
7391509208217,709,video,1960176561291,1777,2024-01-01 10:18:34.291481
3621055463678,118,voice,1162181826407,1074,2024-01-01 10:08:19.814659
9324838703771,281,video,4996989668693,1235,2024-01-01 10:11:35.478930
6365760711543,517,video,0871632582005,662,2024-01-01 10:15:32.860345
6204601779617,534,voice,6090827471313,601,2024-01-01 10:17:40.780497
3425135266074,237,voice,4501403573942,441,2024-01-01 10:11:39.073954
2561293267435,1135,video,7389929986438,1770,2024-01-01 10:18:54.435821
3986902860790,1002,voice,1237822075705,1658,2024-01-01 10:04:37.160177
3971514332853,943,voice,1362294652147,1347,2024-01-01 10:15:01.540380
6502168368705,213,voice,3000908792854,952,2024-01-01 10:12:52.876493
3442058567989,1416,voice,3323440912433,1678,2024-01-01 10:04:50.678807
5203093146622,142,voice,4737661289147,374,2024-01-01 10:13:33.851496
0969682086698,1909,video,0518264757691,156,2024-01-01 10:11:49.175401
2518021612530,1026,video,8819141073042,189,2024-01-01 10:04:14.557353
8999205698034,1187,voice,6271138180820,597,2024-01-01 10:18:17.731774
5328947755016,459,video,1681562563974,1411,2024-01-01 10:04:32.366646
6133917181575,1742,voice,7342367609721,347,2024-01-01 10:19:08.438832
8596921291512,1849,voice,8633138494484,911,2024-01-01 10:10:12.361650
5464752493367,1822,video,8317976108192,1459,2024-01-01 10:08:42.730715
1250334137848,228,voice,4433596332658,825,2024-01-01 10:16:06.764076
9180313631525,209,voice,0508787616262,1381,2024-01-01 10:18:58.557572
2417144052201,980,video,8739982008973,522,2024-01-01 10:04:08.116601
3256573418562,1609,video,3255277678894,122,2024-01-01 10:09:20.599911
6717214421785,997,voice,0346727924523,1177,2024-01-01 10:14:07.918362
0862351297339,904,video,9939543503913,864,2024-01-01 10:13:25.973023
8231016441037,1119,voice,9040740111951,1181,2024-01-01 10:15:42.168699
9275606141638,927,video,7327045470190,53,2024-01-01 10:14:47.720556
6123665045835,844,video,2922979239387,1778,2024-01-01 10:08:12.701036
4580524295359,397,video,9621543824464,384,2024-01-01 10:08:35.686276
8290530465031,1115,voice,7232554961487,849,2024-01-01 10:09:03.509259
2464468368204,1858,voice,6523359101311,854,2024-01-01 10:04:43.817774
4483534622416,1051,video,8298092303305,1024,2024-01-01 10:14:34.926975
4534707866115,765,voice,9378885930313,1522,2024-01-01 10:11:40.947402
9957773806015,77,voice,9149043974298,107,2024-01-01 10:12:52.253921
2604602269241,1894,voice,7629708161239,931,2024-01-01 10:13:19.399068
4810187407372,47,video,0801888076500,543,2024-01-01 10:16:19.726912
3526949132582,786,video,8480813409445,303,2024-01-01 10:15:19.299942
2164120509350,1440,video,4456504397873,378,2024-01-01 10:13:14.910115
1221566562952,519,video,1671531593002,150,2024-01-01 10:14:02.333482
1851312442658,1632,voice,2339057301686,760,2024-01-01 10:06:16.272707
3096528522096,1840,video,9030854113612,1564,2024-01-01 10:11:09.273503
0812952304036,440,video,1332122274985,31,2024-01-01 10:06:07.030992
5878227529486,665,voice,5170686795398,1088,2024-01-01 10:17:05.914894
0497538072388,1225,voice,1108910541079,682,2024-01-01 10:16:47.296616
0835825835700,587,video,1912014724609,304,2024-01-01 10:09:15.071118
9226155729779,594,video,0535320463151,1249,2024-01-01 10:17:39.209498
1484535985526,1766,video,0510357182579,1744,2024-01-01 10:17:26.201149
2123411819334,753,voice,3033069632811,1757,2024-01-01 10:16:21.633541
4393520794196,1684,video,0391568319215,286,2024-01-01 10:06:07.944649
0863167072587,1054,video,3432839881936,1278,2024-01-01 10:17:29.873300
5348965871861,1832,voice,6039413621465,565,2024-01-01 10:10:32.946471
8432041589591,527,voice,4618005650622,730,2024-01-01 10:16:27.726046
7318706255909,1087,video,3395465032379,1531,2024-01-01 10:13:13.505788
7898914356494,507,video,5537950815077,119,2024-01-01 10:14:21.916012
7433915207539,619,voice,7616763112346,1024,2024-01-01 10:10:02.058444
8757151526078,1416,voice,7011523881935,1629,2024-01-01 10:19:09.303182
6012501747665,962,video,0046295969283,1150,2024-01-01 10:14:27.017137
2682782530745,572,video,6419476550424,546,2024-01-01 10:07:26.955631
4723722271219,297,video,5128723774546,1787,2024-01-01 10:10:31.727918
0134418115812,169,video,7405916666827,1014,2024-01-01 10:18:49.255883
8123476254273,120,video,9100663001587,1234,2024-01-01 10:06:01.361120
1949073494149,1934,video,5685624170354,1199,2024-01-01 10:19:33.065286
3914438554733,1169,video,9716893507275,1005,2024-01-01 10:12:14.580332
4703815253361,1270,voice,0696241871606,716,2024-01-01 10:04:52.223962
7451031069942,1569,video,7818161148566,1180,2024-01-01 10:15:17.669096
6539176271860,20,voice,0884466099504,116,2024-01-01 10:09:05.883797
2513819397251,1348,voice,8436802374572,1760,2024-01-01 10:16:10.655895
3870186830463,1775,voice,0338765916167,984,2024-01-01 10:07:31.778743
7496121251998,1826,voice,5537347830076,1562,2024-01-01 10:06:04.022161
9051474338097,1047,video,2939163165879,259,2024-01-01 10:12:34.940093
3009071900815,1146,voice,1628980912142,1450,2024-01-01 10:18:18.831595
6245833648269,1550,voice,5711885114791,1684,2024-01-01 10:10:30.530906
2806196727450,1614,voice,6052700972828,1373,2024-01-01 10:15:29.946811
0467003534053,84,video,7922641102829,1548,2024-01-01 10:07:19.055245
3678836625578,34,video,9856621334164,1382,2024-01-01 10:03:14.659605
9039624092270,1571,voice,0192187703336,1287,2024-01-01 10:13:05.614029
7432010088594,1220,voice,0608550818658,1744,2024-01-01 10:18:29.339103
5603058875580,980,voice,0478016065615,111,2024-01-01 10:17:41.579591
8189043751395,1275,voice,8214367107084,1460,2024-01-01 10:18:43.974484
2502194124410,1011,video,4413833540790,120,2024-01-01 10:18:07.686643
9399850366723,954,video,8055147819794,1320,2024-01-01 10:18:25.019096
3853868605222,842,voice,8318632750608,886,2024-01-01 10:06:58.902664
7021725867551,1202,voice,6334556758694,1073,2024-01-01 10:10:59.913264
1549353639063,1921,video,3412471736947,1026,2024-01-01 10:10:01.866892
0165608630773,170,video,2746664568927,1742,2024-01-01 10:09:34.425654
5327101572379,1716,voice,1035042058628,535,2024-01-01 10:17:32.678655
